#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_342_length_128_cov_153.392157	1	128	441	128	100	408.016	34.1	12.9
NODE_343_length_128_cov_129.764706	1	128	90	128	100	76.3203	35.1	8.43
NODE_344_length_128_cov_33.686275	1	128	6	84	65.625	2.60938	34.5	8.17
NODE_345_length_128_cov_27.039216	1	128	59	128	100	47.1094	33.7	18.3
NODE_346_length_127_cov_79.200000	1	127	204	127	100	183.48	34.4	29
NODE_347_length_127_cov_13.360000	1	127	259	127	100	235.346	32.8	6.86
NODE_348_length_126_cov_266.428571	1	126	284	126	100	264.349	34.7	38.6
NODE_349_length_126_cov_232.040816	1	126	3	106	84.127	1.48413	33.4	18.3
NODE_350_length_126_cov_60.142857	1	126	32	126	100	27.4841	35	9.69
NODE_351_length_125_cov_761.937500	1	125	642	125	100	599.032	34.7	28.2
NODE_352_length_125_cov_523.437500	1	125	516	125	100	476.936	34.2	40.5
NODE_353_length_125_cov_225.395833	1	125	151	125	100	135.104	34.4	22.6
NODE_354_length_125_cov_110.000000	1	125	29	125	100	22.312	32.4	7.86
NODE_355_length_125_cov_42.500000	1	125	15	125	100	14.512	34.9	24.4
NODE_356_length_125_cov_42.125000	1	125	3	122	97.6	2.616	32.6	9
NODE_357_length_125_cov_37.708333	1	125	7	125	100	5.592	35.4	37.6
NODE_358_length_125_cov_31.062500	1	125	20	125	100	17.504	34.6	22.2
NODE_359_length_125_cov_19.416667	1	125	89	125	100	48.376	33.9	9.48
NODE_360_length_124_cov_1145.297872	1	124	278	124	100	216.516	34	19.1
NODE_361_length_124_cov_445.148936	1	124	230	124	100	167.887	26.2	1.3
NODE_362_length_124_cov_227.446809	1	124	313	124	100	298.669	34.6	25.6
NODE_363_length_124_cov_27.702128	1	124	278	124	100	198.589	25.1	3.49
NODE_364_length_123_cov_30.869565	1	123	376	123	100	337.886	33.9	21.3
NODE_365_length_122_cov_430.133333	1	122	150	122	100	127.213	33.4	11.1
NODE_366_length_122_cov_428.244444	1	122	292	122	100	263.393	34.1	11.9
NODE_367_length_122_cov_312.400000	1	122	1219	122	100	1137.62	34.8	24.8
NODE_368_length_122_cov_197.488889	1	122	68	122	100	52.7213	32.7	5.82
NODE_369_length_122_cov_61.866667	1	122	348	122	100	227.074	26.7	4.47
NODE_370_length_122_cov_43.444444	1	122	1	58	47.541	0.47541	27.7	0
NODE_371_length_122_cov_33.422222	1	122	2	44	36.0656	0.647541	32.5	2
NODE_372_length_121_cov_250.636364	1	121	39	121	100	22.2231	33.3	7.54
NODE_373_length_121_cov_19.704545	1	121	107	121	100	98.562	34	18.6
NODE_374_length_120_cov_66.511628	1	120	19	120	100	18.175	34.2	11.5
NODE_375_length_119_cov_274.404762	1	119	1075	119	100	1035.93	34.7	23.4
NODE_376_length_119_cov_226.000000	1	119	209	119	100	199.958	34.8	39.9
NODE_377_length_119_cov_225.333333	1	119	166	119	100	158.79	35.4	22.8
NODE_378_length_119_cov_223.738095	1	119	203	119	100	188.899	35.4	22.1
NODE_379_length_119_cov_188.547619	1	119	1	99	83.1933	0.831933	31.6	2
NODE_380_length_119_cov_158.476190	1	119	219	119	100	196.555	34.6	29.8
NODE_381_length_119_cov_143.619048	1	119	11	118	99.1597	7.73109	32.8	5.27
NODE_382_length_119_cov_125.095238	1	119	1209	119	100	1149.35	35.2	17.4
NODE_383_length_119_cov_75.214286	1	119	51	119	100	46.8487	33.8	18.9
NODE_384_length_119_cov_71.238095	1	119	46	119	100	39.9412	34.4	29.3
NODE_385_length_119_cov_48.952381	1	119	2	115	96.6387	1.52101	36.5	4.5
NODE_386_length_119_cov_40.095238	1	119	687	119	100	667.076	35	12
NODE_387_length_119_cov_18.476190	1	119	1	56	47.0588	0.470588	32.8	0
NODE_388_length_118_cov_3238.073171	1	118	1425	118	100	1350.12	34.4	16.5
NODE_389_length_118_cov_584.243902	1	118	99	118	100	66.5	33.2	11.1
NODE_390_length_118_cov_85.829268	1	118	366	118	100	300.008	27.1	0.536
NODE_391_length_118_cov_40.634146	1	118	5	112	94.9153	2.92373	32	15.6
NODE_392_length_118_cov_31.024390	1	118	12	118	100	11.8729	34.2	20.1
NODE_393_length_118_cov_25.756098	1	118	7	118	100	5.51695	35.9	24.3
NODE_394_length_117_cov_350.975000	1	117	345	117	100	323.88	34.5	35.8
NODE_395_length_117_cov_126.975000	1	117	1	80	68.3761	0.683761	23.3	10
NODE_396_length_117_cov_45.650000	1	117	8	117	100	6.94872	33.6	11.2
NODE_397_length_116_cov_346.282051	1	116	333	116	100	324.328	34.6	24.7
NODE_398_length_116_cov_286.256410	1	116	12	116	100	8.50862	33.9	21.1
NODE_399_length_116_cov_234.717949	1	116	70	116	100	58.4569	32	16.3
NODE_400_length_116_cov_162.717949	1	116	4	111	95.6897	3.62069	33.5	34.5
NODE_401_length_116_cov_116.897436	1	116	2	80	68.9655	0.689655	34	0
NODE_402_length_116_cov_110.641026	1	116	20	116	100	14.6293	34.1	4.35
NODE_403_length_116_cov_81.333333	1	116	35	116	100	32.7241	33.1	8.69
NODE_404_length_116_cov_12.769231	1	116	24	116	100	18.5948	33.7	20.1
NODE_405_length_115_cov_335.394737	1	115	187	115	100	180.478	34.7	18
NODE_406_length_115_cov_67.447368	1	115	64	115	100	59.8609	34.1	34
NODE_407_length_115_cov_32.894737	1	115	9	115	100	5.6087	33	1.89
NODE_408_length_114_cov_183.432432	1	114	5	114	100	3.10526	34.7	2.6
NODE_409_length_114_cov_125.972973	1	114	32	114	100	27.0175	34.9	12.6
NODE_410_length_114_cov_74.216216	1	114	19	114	100	17.1404	35.7	15.7
NODE_411_length_114_cov_69.810811	1	114	19	114	100	14.4825	35.2	10.1
NODE_412_length_114_cov_49.486486	1	114	313	114	100	257.781	27	0.169
NODE_413_length_113_cov_301.305556	1	113	38	113	100	35.1327	34.3	24.1
NODE_414_length_113_cov_268.888889	1	113	11	113	100	9.29204	33.7	15.5
NODE_415_length_113_cov_164.055556	1	113	372	113	100	347.531	34.4	22.9
NODE_416_length_113_cov_152.416667	1	113	14	113	100	10.5752	33.2	8.07
NODE_417_length_113_cov_142.388889	1	113	106	113	100	98.8673	34.6	28.8
NODE_418_length_113_cov_138.333333	1	113	455	113	100	435.124	34.4	23.1
NODE_419_length_113_cov_130.027778	1	113	66	113	100	59.292	34.3	5.36
NODE_420_length_113_cov_105.055556	1	113	51	113	100	49.1416	34.8	23.8
NODE_421_length_113_cov_54.916667	1	113	2	109	96.4602	1.26549	29.8	4
NODE_422_length_113_cov_54.750000	1	113	2	81	71.6814	1.23894	26.4	0
NODE_423_length_113_cov_43.555556	1	113	11	107	94.6903	8.80531	33.6	14.4
NODE_425_length_113_cov_38.583333	1	113	3	101	89.3805	1.31858	32	6.67
NODE_426_length_113_cov_38.027778	1	113	54	113	100	46.6283	34.4	8.46
NODE_427_length_113_cov_34.722222	1	113	17	113	100	15.0265	33.1	13.7
NODE_428_length_113_cov_33.583333	1	113	45	113	100	39.115	33.5	14.3
NODE_429_length_113_cov_33.361111	1	113	56	113	100	48.6018	33.6	20.5
NODE_430_length_113_cov_30.361111	1	113	42	113	100	39.7965	33.8	15.6
NODE_431_length_113_cov_27.333333	1	113	22	113	100	17.0973	32.5	3.82
NODE_432_length_112_cov_2838.657143	1	112	598	112	100	567.152	34.7	14.5
NODE_433_length_112_cov_126.342857	1	112	2	79	70.5357	1.32143	31.6	8
NODE_434_length_112_cov_43.942857	1	112	1	65	58.0357	0.580357	36.6	0
NODE_435_length_112_cov_29.114286	1	112	3	101	90.1786	1.88393	34.4	2
NODE_436_length_111_cov_302.176471	1	111	470	111	100	349.919	34.2	26.2
NODE_437_length_111_cov_130.735294	1	111	104	111	100	92.8198	34.9	18.8
NODE_438_length_111_cov_92.147059	1	111	129	111	100	112.802	34.4	11.1
NODE_439_length_111_cov_39.588235	1	111	2	88	79.2793	1.42342	33.5	44
NODE_440_length_111_cov_39.147059	1	111	23	111	100	16	34.7	7.09
NODE_441_length_111_cov_27.147059	1	111	20	111	100	16.1441	33.9	12
NODE_442_length_111_cov_21.352941	1	111	26	111	100	22.5135	33.7	18.8
NODE_443_length_111_cov_21.058824	1	111	568	111	100	541.315	35	8.17
NODE_444_length_110_cov_1117.787879	1	110	163	110	100	148.3	34.3	15.7
NODE_445_length_110_cov_758.575758	1	110	370	110	100	353.718	34.6	26.3
NODE_446_length_110_cov_477.939394	1	110	88	110	100	83.0909	33.3	5.97
NODE_447_length_110_cov_269.424242	1	110	69	110	100	63.3364	33.9	11.6
NODE_448_length_110_cov_254.272727	1	110	16	110	100	11.8182	34.8	15.6
NODE_449_length_110_cov_234.787879	1	110	10	110	100	6.34545	33.4	2.4
NODE_450_length_110_cov_229.818182	1	110	3	109	99.0909	2.7	36.7	3.67
NODE_451_length_110_cov_209.696970	1	110	44	110	100	42.5364	34.9	23.6
NODE_452_length_110_cov_121.848485	1	110	57	110	100	55.8909	35.1	28.8
NODE_453_length_110_cov_90.151515	1	110	7	110	100	3.11818	31	15.7
NODE_454_length_110_cov_84.363636	1	110	118	110	100	112.755	35	18.3
NODE_455_length_110_cov_61.454545	1	110	97	110	100	85.2182	34.9	19.8
NODE_456_length_110_cov_45.727273	1	110	122	110	100	117.1	34.5	9.76
NODE_457_length_110_cov_42.545455	1	110	10	110	100	7.28182	33.2	3.2
NODE_458_length_110_cov_30.242424	1	110	14	110	100	11.8091	33.8	19.4
NODE_459_length_110_cov_16.848485	1	110	24	110	100	18.5727	34.6	13.1
NODE_460_length_110_cov_16.393939	1	110	12	110	100	8.9	34.6	16.6
NODE_461_length_110_cov_16.151515	1	110	38	110	100	31.2091	33	10.5
NODE_462_length_109_cov_109.281250	1	109	11	109	100	8.98165	35	15.5
NODE_463_length_109_cov_33.312500	1	109	11	109	100	5.98165	33	1.82
NODE_464_length_109_cov_28.156250	1	109	4	106	97.2477	1.70642	36.1	10.2
NODE_465_length_109_cov_12.625000	1	109	190	109	100	141.229	25.9	0.658
NODE_466_length_108_cov_217.741935	1	108	110	108	100	105.435	35	16
NODE_467_length_108_cov_109.870968	1	108	12	108	100	11.2037	34.2	19.9
NODE_468_length_108_cov_97.870968	1	108	35	108	100	33.5185	34.9	26.5
NODE_469_length_107_cov_498.733333	1	107	434	107	100	415.421	34.6	19.4
NODE_470_length_107_cov_483.433333	1	107	54	107	100	43.972	35.1	6.33
NODE_471_length_107_cov_399.733333	1	107	20	107	100	13.6636	34	3.4
NODE_472_length_107_cov_203.066667	1	107	4	69	64.486	2.42056	34	2.75
NODE_473_length_107_cov_156.433333	1	107	6	107	100	4.78505	33.6	35.3
NODE_474_length_107_cov_148.433333	1	107	53	107	100	49.9626	33.8	14.6
NODE_475_length_107_cov_141.733333	1	107	10	107	100	9.00935	32.8	8.1
NODE_476_length_107_cov_134.566667	1	107	10	92	85.9813	6.26168	30.1	2.1
NODE_477_length_107_cov_108.200000	1	107	109	107	100	99.2243	34.9	21.3
NODE_479_length_107_cov_72.266667	1	107	110	107	100	72.5514	25.9	0.264
NODE_480_length_107_cov_50.333333	1	107	2	83	77.5701	1.30841	28.4	6
NODE_481_length_107_cov_22.433333	1	107	4	82	76.6355	2.15888	29.3	0
NODE_482_length_107_cov_21.333333	1	107	16	107	100	12.8411	33.8	19.6
NODE_483_length_107_cov_16.033333	1	107	21	107	100	12.6822	34.1	10.7
NODE_484_length_107_cov_12.333333	1	107	59	107	100	40.1121	34.4	3.78
NODE_485_length_106_cov_1822.413793	1	106	1165	106	100	1004.27	34.8	7.55
NODE_486_length_106_cov_1467.965517	1	106	967	106	100	938.019	34.9	27
NODE_487_length_106_cov_227.068966	1	106	2	80	75.4717	1.4434	35.4	6.5
NODE_488_length_106_cov_178.517241	1	106	3	103	97.1698	2.16981	31.1	6.67
NODE_489_length_106_cov_164.379310	1	106	58	106	100	54.7075	35	13.3
NODE_490_length_106_cov_42.379310	1	106	11	106	100	10.8491	34.2	3.36
NODE_491_length_105_cov_13.392857	1	105	118	105	100	82.3429	33.7	3.89
NODE_492_length_105_cov_12.428571	1	105	142	105	100	129.057	34.1	6.7
NODE_493_length_104_cov_2034.000000	1	104	797	104	100	767.173	34.4	14.6
NODE_494_length_104_cov_269.814815	1	104	152	104	100	146.183	34.4	16.2
NODE_495_length_104_cov_246.037037	1	104	173	104	100	166	34.9	12.1
NODE_496_length_104_cov_245.481481	1	104	32	104	100	21.3365	35.3	5.97
NODE_497_length_104_cov_231.444444	1	104	35	104	100	32.3942	35.2	17
NODE_498_length_104_cov_173.333333	1	104	1	88	84.6154	0.846154	24.4	6
NODE_499_length_104_cov_107.925926	1	104	2	96	92.3077	1.60577	28.5	18
NODE_500_length_104_cov_95.592593	1	104	3	76	73.0769	2.03846	32.1	0
NODE_501_length_104_cov_90.518519	1	104	7	99	95.1923	5.88462	34.7	3.43
NODE_502_length_104_cov_79.777778	1	104	8	104	100	6.10577	33.2	6.25
NODE_503_length_104_cov_78.703704	1	104	41	104	100	38.7212	34.3	13.1
NODE_504_length_104_cov_71.444444	1	104	26	104	100	16.0577	32.8	4.54
NODE_506_length_104_cov_17.703704	1	104	137	104	100	79.7019	23.4	0.518
NODE_507_length_103_cov_1120.807692	1	103	103	103	100	93.0485	34.5	11.1
NODE_508_length_103_cov_492.538462	1	103	813	103	100	620.854	28.4	11.4
NODE_509_length_103_cov_450.000000	1	103	8	103	100	6.80583	31.8	5.12
NODE_510_length_103_cov_400.692308	1	103	12	103	100	10.3204	31.5	14.9
NODE_511_length_103_cov_366.923077	1	103	36	103	100	34.4175	35.4	23.5
NODE_512_length_103_cov_192.423077	1	103	202	103	100	194.621	34.5	14.9
NODE_513_length_103_cov_158.230769	1	103	14	103	100	13.5049	34.9	5.5
NODE_514_length_103_cov_114.538462	1	103	74	103	100	70.0777	34.1	13.3
NODE_515_length_103_cov_85.461538	1	103	1	56	54.3689	0.543689	31.4	0
NODE_516_length_103_cov_69.192308	1	103	26	103	100	18.932	34.1	5.42
NODE_517_length_103_cov_65.730769	1	103	73	103	100	56.1748	34.6	8.41
NODE_518_length_103_cov_56.192308	1	103	50	103	100	46.7573	33.9	16.4
NODE_519_length_103_cov_14.384615	1	103	92	103	100	57.7379	26.4	1.73
NODE_520_length_102_cov_733.240000	1	102	308	102	100	290.294	34.2	10.3
NODE_521_length_102_cov_577.800000	1	102	147	102	100	137.618	34.1	8.73
NODE_522_length_102_cov_424.560000	1	102	4	102	100	3.87255	32.5	22
NODE_523_length_102_cov_302.240000	1	102	8	102	100	6.5098	32.5	14.6
NODE_524_length_102_cov_236.440000	1	102	104	102	100	102.186	34.9	9.1
NODE_525_length_102_cov_176.680000	1	102	3	100	98.0392	1.96078	30.9	2.33
NODE_527_length_102_cov_119.840000	1	102	70	102	100	61.2549	33.2	9.37
NODE_528_length_102_cov_56.840000	1	102	28	102	100	20.402	33.5	7.86
NODE_529_length_102_cov_53.560000	1	102	11	99	97.0588	7.69608	33.6	1.18
NODE_530_length_102_cov_48.000000	1	102	9	102	100	7.31373	31.6	4.22
NODE_531_length_102_cov_36.680000	1	102	10	102	100	7.37255	35.3	5.7
NODE_532_length_102_cov_33.720000	1	102	11	102	100	9.05882	32.9	3
NODE_533_length_102_cov_30.160000	1	102	6	102	100	3.52941	32.5	2.83
NODE_534_length_102_cov_27.320000	1	102	13	102	100	12.4412	33.6	18.4
NODE_535_length_102_cov_6.360000	1	102	24	102	100	13.2157	22.8	2.88
NODE_536_length_101_cov_2048.416667	1	101	436	101	100	295.158	34.2	10.2
NODE_537_length_101_cov_1094.625000	1	101	70	101	100	61.5941	34.7	10.9
NODE_538_length_101_cov_671.000000	1	101	48	101	100	42.4554	33.1	14.2
NODE_539_length_101_cov_649.208333	1	101	45	101	100	28.2772	34.1	2.62
NODE_540_length_101_cov_452.958333	1	101	137	101	100	129.495	34.4	5.15
NODE_541_length_101_cov_434.791667	1	101	55	101	100	45.6238	33.9	9.42
NODE_542_length_101_cov_411.375000	1	101	107	101	100	99.4257	34.6	4.18
NODE_543_length_101_cov_361.416667	1	101	88	101	100	60.3069	34.8	1.92
NODE_544_length_101_cov_249.875000	1	101	22	101	100	21.7228	34.1	12.3
NODE_545_length_101_cov_219.166667	1	101	19	101	100	13.4653	33.4	11.9
NODE_546_length_101_cov_196.375000	1	101	183	101	100	156.307	34.7	5.55
NODE_547_length_101_cov_180.708333	1	101	103	101	100	99.2178	34.6	2.02
NODE_548_length_101_cov_127.916667	1	101	46	101	100	42.9109	34.6	10.3
NODE_549_length_101_cov_92.000000	1	101	25	101	100	15.7228	36	17.7
NODE_550_length_101_cov_90.208333	1	101	32	101	100	30.5446	33.7	9.34
NODE_551_length_101_cov_65.500000	1	101	48	101	100	45.3267	34.3	7.94
NODE_552_length_101_cov_63.208333	1	101	1	98	97.0297	0.970297	32.8	0
NODE_553_length_101_cov_52.958333	1	101	59	101	100	43.0099	34.5	3.36
NODE_554_length_101_cov_34.291667	1	101	5	97	96.0396	2.89109	33.5	0
NODE_556_length_101_cov_29.125000	1	101	22	101	100	17.4455	34.2	5.68
NODE_557_length_101_cov_26.291667	1	101	14	101	100	11.5842	31.3	2.5
NODE_558_length_100_cov_556.565217	1	100	1	54	54	0.54	36	0
NODE_559_length_100_cov_503.478261	1	100	46	100	100	32.06	34.1	1.74
NODE_560_length_100_cov_250.347826	1	100	85	100	100	76.4	33.9	6.66
NODE_561_length_100_cov_211.304348	1	100	27	100	100	26.12	34.8	10.6
NODE_562_length_100_cov_116.782609	1	100	40	100	100	33.14	34.1	8.4
NODE_563_length_100_cov_114.260870	1	100	20	100	100	19.06	33.8	6.55
NODE_564_length_100_cov_104.521739	1	100	10	100	100	7.76	34.5	5.9
NODE_565_length_99_cov_2752.136364	1	99	83	99	100	47.6768	31.4	4.95
NODE_566_length_99_cov_910.500000	1	99	31	99	100	22.6465	33.4	1.55
NODE_567_length_99_cov_172.136364	1	99	80	99	100	76.6869	34.1	15.2
NODE_568_length_99_cov_84.227273	1	99	19	99	100	8.05051	34.4	23
NODE_569_length_99_cov_46.136364	1	99	67	99	100	52.404	33	3.85
NODE_570_length_99_cov_38.409091	1	99	5	99	100	2.38384	31.5	5.8
NODE_571_length_98_cov_3479.619048	1	98	93	98	100	68.9694	34.4	2.57
NODE_572_length_98_cov_1471.333333	1	98	16	98	100	11.398	32.4	9
NODE_573_length_98_cov_773.523810	1	98	72	98	100	61.2143	32.7	1.56
NODE_574_length_98_cov_758.000000	1	98	29	98	100	24.9184	33.6	11
NODE_575_length_98_cov_587.285714	1	98	2	90	91.8367	1.65306	35.1	18
NODE_576_length_98_cov_406.428571	1	98	31	98	100	27.5918	30.4	4.19
NODE_577_length_98_cov_364.333333	1	98	4	98	100	3.42857	33.3	9
NODE_578_length_98_cov_347.952381	1	98	69	98	100	62.3878	35	4.28
NODE_579_length_98_cov_287.571429	1	98	68	98	100	47.3571	33.9	0.779
NODE_580_length_98_cov_244.285714	1	98	4	98	100	3	31.9	0
NODE_581_length_98_cov_228.142857	1	98	8	98	100	6.94898	34.7	20.4
NODE_582_length_98_cov_217.523810	1	98	74	98	100	71.7449	34.4	2.65
NODE_583_length_98_cov_213.619048	1	98	15	98	100	9.38776	33.8	32.7
NODE_584_length_98_cov_202.619048	1	98	18	98	100	16.8469	34.9	7.72
NODE_585_length_98_cov_171.285714	1	98	37	98	100	33.2857	33.5	1.62
NODE_586_length_98_cov_146.333333	1	98	13	98	100	12.2041	31.5	13.5
NODE_587_length_98_cov_109.142857	1	98	27	98	100	16.8571	34.7	1.52
NODE_588_length_98_cov_103.857143	1	98	42	98	100	39.9286	35.5	4.98
NODE_589_length_98_cov_99.000000	1	98	4	98	100	3.64286	32.8	3
NODE_590_length_98_cov_95.761905	1	98	69	98	100	64.0102	34.7	6.96
NODE_591_length_98_cov_80.904762	1	98	8	98	100	5.58163	31.4	3.5
NODE_592_length_98_cov_78.904762	1	98	24	98	100	16.9286	34.3	1.75
NODE_593_length_98_cov_73.047619	1	98	3	98	100	2.23469	31.3	1
NODE_594_length_98_cov_69.619048	1	98	22	98	100	16.7449	33.9	2.77
NODE_595_length_98_cov_56.285714	1	98	2	98	100	1.86735	31.1	1.5
NODE_596_length_98_cov_54.047619	1	98	4	98	100	3.28571	30.4	1.75
NODE_597_length_98_cov_47.380952	1	98	5	98	100	2.65306	34.1	6.2
NODE_598_length_98_cov_39.714286	1	98	33	98	100	21.0918	33.3	1.94
NODE_599_length_98_cov_33.952381	1	98	19	97	98.9796	11.8367	33.7	0.737
NODE_600_length_98_cov_31.333333	1	98	5	98	100	3.40816	35.7	0
NODE_601_length_98_cov_29.285714	1	98	2	93	94.898	1.52041	35.7	4
NODE_602_length_98_cov_22.333333	1	98	2	95	96.9388	1.56122	31.8	0
NODE_604_length_97_cov_2431.100000	1	97	80	97	100	42.6598	34.2	16.6
NODE_605_length_97_cov_1033.300000	1	97	91	93	95.8763	63.6289	35	0.242
NODE_606_length_97_cov_805.150000	1	97	61	97	100	55.866	32.2	8.77
NODE_607_length_97_cov_302.250000	1	97	15	97	100	8.29897	32.5	1.53
NODE_608_length_97_cov_160.550000	1	97	27	97	100	25.6701	35.4	5.22
NODE_609_length_97_cov_144.100000	1	97	5	97	100	4.31959	33.2	13.6
NODE_610_length_97_cov_121.750000	1	97	41	97	100	35.8041	33.4	4.98
NODE_611_length_97_cov_103.500000	1	97	9	97	100	7.48454	32.8	8.11
NODE_612_length_97_cov_97.300000	1	97	52	97	100	38.3196	34.1	8.23
NODE_613_length_97_cov_39.800000	1	97	1	54	55.6701	0.556701	28.5	0
NODE_614_length_97_cov_32.050000	1	97	1	52	53.6082	0.536082	29.7	0
NODE_615_length_97_cov_30.750000	1	97	6	97	100	4.37113	33.6	10.2
NODE_616_length_97_cov_26.400000	1	97	15	97	100	13.8144	32.4	8.6
NODE_617_length_97_cov_23.150000	1	97	10	97	100	7.73196	32.3	3.7
NODE_618_length_97_cov_22.350000	1	97	5	97	100	3.65979	32.6	1
NODE_620_length_96_cov_1212.894737	1	96	22	96	100	18.3229	33.3	8.05
NODE_621_length_96_cov_226.368421	1	96	7	96	100	5.80208	32.1	4.14
NODE_623_length_96_cov_104.631579	1	96	6	84	87.5	4.875	34.8	4
NODE_624_length_96_cov_70.842105	1	96	42	96	100	33.4375	34.2	5.4
NODE_625_length_96_cov_34.000000	1	96	3	78	81.25	2.17708	35.4	0
NODE_626_length_96_cov_30.578947	1	96	42	96	100	27.9583	34.5	6.74
NODE_627_length_95_cov_2099.944444	1	95	417	95	100	390.758	35	7.04
NODE_628_length_95_cov_2068.277778	1	95	146	95	100	132.821	34.4	3.4
NODE_629_length_95_cov_1772.611111	1	95	269	95	100	261.105	35.3	4
NODE_630_length_95_cov_1157.666667	1	95	250	95	100	236.579	34.9	5.93
NODE_631_length_95_cov_800.500000	1	95	40	95	100	34.4947	33.8	7.08
NODE_632_length_95_cov_710.388889	1	95	158	95	100	119.432	34.6	6.77
NODE_633_length_95_cov_608.166667	1	95	28	95	100	22.8	32.2	7.75
NODE_634_length_95_cov_581.611111	1	95	29	95	100	25.5789	33.9	6.24
NODE_635_length_95_cov_545.000000	1	95	29	95	100	22.6105	34.2	2.97
NODE_636_length_95_cov_524.777778	1	95	15	95	100	13.2842	33.3	13.1
NODE_637_length_95_cov_513.444444	1	95	13	95	100	10.9158	33.7	18.1
NODE_638_length_95_cov_429.833333	1	95	149	95	100	141.032	35.1	3.37
NODE_639_length_95_cov_329.444444	1	95	22	95	100	20.8947	35.4	5.68
NODE_640_length_95_cov_304.500000	1	95	74	95	100	68.8632	33.8	3.38
NODE_641_length_95_cov_285.833333	1	95	31	95	100	27.6211	34.8	5.19
NODE_642_length_95_cov_271.444444	1	95	10	95	100	6.76842	32.6	3.1
NODE_643_length_95_cov_224.666667	1	95	21	95	100	15.5684	33.3	3.95
NODE_644_length_95_cov_218.055556	1	95	40	95	100	35.2316	34.5	2.5
NODE_645_length_95_cov_181.166667	1	95	32	95	100	30.1053	33.5	2.41
NODE_646_length_95_cov_170.444444	1	95	43	95	100	41.0526	34.4	6
NODE_647_length_95_cov_155.111111	1	95	48	95	100	45.7895	34.6	3.54
NODE_648_length_95_cov_136.222222	1	95	8	93	97.8947	4.91579	31.8	17.4
NODE_649_length_95_cov_112.166667	1	95	3	95	100	2.46316	31.4	1.33
NODE_650_length_95_cov_89.888889	1	95	6	95	100	5.63158	32.2	1.67
NODE_651_length_95_cov_85.055556	1	95	2	87	91.5789	1.48421	32.3	4.5
NODE_652_length_95_cov_84.388889	1	95	14	58	61.0526	7.72632	36.3	19.9
NODE_653_length_95_cov_84.333333	1	95	31	95	100	28.7158	33.5	2.13
NODE_654_length_95_cov_78.611111	1	95	3	77	81.0526	1.94737	29.4	0
NODE_655_length_95_cov_77.222222	1	95	21	95	100	15.8316	32	1.43
NODE_656_length_95_cov_54.666667	1	95	7	95	100	3.2	30.5	0
NODE_657_length_95_cov_51.388889	1	95	17	95	100	12.5474	33.8	0.294
NODE_658_length_95_cov_36.500000	1	95	36	95	100	24.4421	34.7	0.556
NODE_659_length_94_cov_1974.176471	1	94	13	94	100	10.5532	34.6	6.15
NODE_660_length_94_cov_1469.235294	1	94	30	94	100	24.5	32.5	6.17
NODE_661_length_94_cov_196.176471	1	94	2	87	92.5532	1.64894	29.4	3.5
NODE_662_length_94_cov_152.764706	1	94	1	54	57.4468	0.574468	27.3	0
NODE_663_length_94_cov_128.647059	1	94	5	94	100	3.96809	32.1	1.6
NODE_664_length_94_cov_114.588235	1	94	19	94	100	16.6064	34.3	6.21
NODE_665_length_94_cov_100.352941	1	94	1	50	53.1915	0.531915	26.7	0
NODE_666_length_94_cov_92.529412	1	94	8	94	100	6.6383	35.1	16.2
NODE_667_length_94_cov_81.352941	1	94	16	94	100	9.57447	31.8	7.62
NODE_668_length_94_cov_62.294118	1	94	15	94	100	13.9043	33.3	6.8
NODE_669_length_94_cov_51.764706	1	94	6	94	100	5.90426	34.9	0
NODE_670_length_93_cov_1419.812500	1	93	12	93	100	10.2688	33.2	11.5
NODE_671_length_93_cov_235.937500	1	93	22	93	100	16.9892	33.2	8.09
NODE_672_length_93_cov_185.250000	1	93	1	37	39.7849	0.397849	36.4	0
NODE_673_length_93_cov_45.562500	1	93	34	93	100	25.7634	33.9	2.06
NODE_674_length_93_cov_41.437500	1	93	6	93	100	4.39785	30.6	1.33
NODE_675_length_93_cov_14.312500	1	93	8	93	100	4.72043	33.4	0
NODE_676_length_92_cov_3502.533333	1	92	14	92	100	11.163	32.3	9.86
NODE_677_length_92_cov_2041.533333	1	92	60	92	100	50.0761	33	2.93
NODE_678_length_92_cov_1665.333333	1	92	88	92	100	78.5652	33.6	5.17
NODE_679_length_92_cov_1577.666667	1	92	90	92	100	79.337	32.7	7.36
NODE_680_length_92_cov_1323.466667	1	92	18	92	100	14.1848	31	4.06
NODE_681_length_92_cov_1187.866667	1	92	10	92	100	8.40217	29.3	2.2
NODE_682_length_92_cov_943.200000	1	92	29	92	100	25.0543	33.1	6.38
NODE_683_length_92_cov_649.266667	1	92	37	92	100	21.9457	32.7	7.38
NODE_684_length_92_cov_561.600000	1	92	10	92	100	8.91304	31.5	4.3
NODE_685_length_92_cov_514.800000	1	92	32	92	100	24.2826	34.5	2.97
NODE_686_length_92_cov_500.866667	1	92	19	92	100	13.1087	33.1	7.53
NODE_687_length_92_cov_499.733333	1	92	6	92	100	4.18478	31.4	8.33
NODE_688_length_92_cov_454.666667	1	92	37	92	100	32.337	32.7	6.62
NODE_689_length_92_cov_398.400000	1	92	27	92	100	25.8152	34.4	3.67
NODE_690_length_92_cov_396.600000	1	92	10	92	100	7.8913	34.5	4.2
NODE_691_length_92_cov_394.333333	1	92	14	92	100	11.8587	33.2	5
