#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_351_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.1	60
NODE_352_length_241_cov_0.902439	1	241	2	241	100	1.25311	35.8	60
NODE_353_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.3	60
NODE_354_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.6	60
NODE_355_length_241_cov_0.902439	1	241	1	151	62.6556	0.626556	26.8	60
NODE_356_length_241_cov_0.902439	1	241	1	151	62.6556	0.626556	31.1	60
NODE_357_length_241_cov_0.902439	1	241	10	241	100	1.9917	35.8	58
NODE_358_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.3	60
NODE_359_length_241_cov_0.890244	1	241	2	241	100	1.25311	30.2	49
NODE_360_length_241_cov_0.884146	1	241	1	151	62.6556	0.626556	29.7	60
NODE_361_length_241_cov_0.878049	1	241	2	241	100	1.25311	30	60
NODE_362_length_241_cov_0.829268	1	241	2	241	100	1.25311	32.6	60
NODE_363_length_240_cov_1.398773	1	240	5	240	100	2.57917	35	60
NODE_364_length_240_cov_0.907975	1	240	2	240	100	1.25833	36.6	60
NODE_365_length_240_cov_0.907975	1	240	2	240	100	1.25833	36	60
NODE_366_length_240_cov_0.895706	1	240	2	240	100	1.25	29.8	60
NODE_367_length_240_cov_0.852761	1	240	2	240	100	1.25833	34.8	60
NODE_368_length_240_cov_0.736196	1	240	2	240	100	1.14167	26	60
NODE_369_length_240_cov_0.711656	1	240	2	240	100	1.25833	34.2	60
NODE_370_length_239_cov_0.987654	1	239	3	239	100	1.84519	36.1	60
NODE_371_length_239_cov_0.913580	1	239	2	239	100	1.2636	35	60
NODE_372_length_239_cov_0.913580	1	239	2	239	100	1.2636	27.3	60
NODE_373_length_239_cov_0.913580	1	239	2	239	100	1.2636	36.7	60
NODE_374_length_239_cov_0.913580	1	239	2	239	100	1.2636	35.7	60
NODE_375_length_239_cov_0.907407	1	239	2	239	100	1.2636	28	60
NODE_376_length_239_cov_0.907407	1	239	2	239	100	1.2636	29.6	55.5
NODE_377_length_239_cov_0.759259	1	239	2	239	100	1.19247	25.8	60
NODE_378_length_238_cov_1.366460	1	238	4	238	100	2.22269	36.5	60
NODE_379_length_238_cov_0.919255	1	238	1	151	63.4454	0.634454	32.9	43
NODE_380_length_238_cov_0.919255	1	238	2	238	100	1.26891	36.3	60
NODE_381_length_238_cov_0.906832	1	238	1	151	63.4454	0.634454	24.9	60
NODE_382_length_238_cov_0.906832	1	238	1	151	63.4454	0.634454	29.4	60
NODE_383_length_238_cov_0.869565	1	238	2	238	100	1.26891	27.7	54
NODE_384_length_238_cov_0.801242	1	238	2	185	77.7311	1.26891	29.4	34.5
NODE_385_length_237_cov_106.631250	1	237	214	237	100	119.101	35.2	45.7
NODE_386_length_237_cov_44.475000	1	237	89	237	100	49.4219	34.9	45.8
NODE_387_length_237_cov_2.018750	1	237	6	237	100	3.4346	36.6	60
NODE_389_length_237_cov_0.925000	1	237	2	237	100	1.27426	36.3	60
NODE_390_length_237_cov_0.925000	1	237	2	237	100	1.27426	34.5	60
NODE_391_length_237_cov_0.925000	1	237	2	237	100	1.27426	36	60
NODE_392_length_237_cov_0.925000	1	237	2	237	100	1.27426	36.2	60
NODE_393_length_237_cov_0.925000	1	237	2	237	100	1.27426	36.8	60
NODE_394_length_237_cov_0.925000	1	237	2	237	100	1.27426	36.1	60
NODE_395_length_237_cov_0.862500	1	237	2	237	100	1.27426	27.5	60
NODE_396_length_237_cov_0.656250	1	237	2	237	100	1.12236	26.4	60
NODE_397_length_236_cov_0.930818	1	236	2	236	100	1.27966	34.4	60
NODE_398_length_236_cov_0.911950	1	236	3	236	100	1.39407	30.2	39.3
NODE_399_length_236_cov_0.880503	1	236	2	236	100	1.27966	25.9	60
NODE_400_length_236_cov_0.880503	1	236	3	236	100	1.7839	29.4	39
NODE_401_length_236_cov_0.874214	1	236	2	236	100	1.27966	35.3	60
NODE_402_length_236_cov_0.861635	1	236	2	236	100	1.27966	27.1	58.5
NODE_403_length_236_cov_0.748428	1	236	2	236	100	1.27966	35.1	60
NODE_404_length_236_cov_0.723270	1	236	2	236	100	1.27966	34.6	60
NODE_405_length_235_cov_0.936709	1	235	2	235	100	1.28511	36.7	60
NODE_406_length_235_cov_0.936709	1	235	2	235	100	1.28511	36.2	60
NODE_407_length_235_cov_0.936709	1	235	2	235	100	1.28511	36.5	60
NODE_408_length_235_cov_0.936709	1	235	19	235	100	6.01277	35.2	56.4
NODE_409_length_235_cov_0.936709	1	235	1	151	64.2553	0.642553	30.1	60
NODE_410_length_235_cov_0.936709	1	235	2	235	100	1.28511	35.9	60
NODE_411_length_235_cov_0.924051	1	235	2	235	100	1.28511	32	38.5
NODE_412_length_235_cov_0.822785	1	235	2	235	100	1.28511	32.4	60
NODE_413_length_235_cov_0.740506	1	235	2	235	100	1.24681	28.4	52
NODE_414_length_235_cov_0.721519	1	235	2	235	100	1.2	25.5	60
NODE_415_length_234_cov_1.789809	1	234	4	234	100	2.5812	34.1	60
NODE_416_length_234_cov_1.171975	1	234	3	151	64.5299	1.09829	34.1	7
NODE_417_length_234_cov_0.942675	1	234	2	234	100	1.2906	36.3	60
NODE_418_length_234_cov_0.942675	1	234	2	234	100	1.2906	36.5	60
NODE_419_length_234_cov_0.942675	1	234	2	234	100	1.2906	36.3	60
NODE_420_length_234_cov_0.942675	1	234	2	234	100	1.2906	36.8	60
NODE_421_length_234_cov_0.783439	1	234	2	234	100	1.2906	35.1	60
NODE_422_length_233_cov_115.294872	1	233	381	233	100	221.052	35.1	52
NODE_423_length_233_cov_1.500000	1	233	4	233	100	2.59227	34	60
NODE_424_length_233_cov_1.256410	1	233	5	175	75.1073	1.66094	34	11.2
NODE_427_length_233_cov_1.025641	1	233	2	233	100	1.29614	31.7	48.5
NODE_428_length_233_cov_0.948718	1	233	2	233	100	1.29614	33.6	60
NODE_429_length_233_cov_0.903846	1	233	2	233	100	1.29614	36.4	60
NODE_430_length_233_cov_0.865385	1	233	2	233	100	1.29614	29.9	57
NODE_431_length_233_cov_0.858974	1	233	5	233	100	2.44635	30.3	28.4
NODE_432_length_233_cov_0.846154	1	233	2	233	100	1.29614	33.8	60
NODE_433_length_232_cov_490.980645	1	232	1570	232	100	911.241	35.2	52.5
NODE_434_length_232_cov_1.909677	1	232	4	232	100	2.60345	35.9	60
NODE_435_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.3	60
NODE_436_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.1	60
NODE_437_length_232_cov_0.954839	1	232	2	232	100	1.30172	31.8	60
NODE_438_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.2	60
NODE_439_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.4	60
NODE_440_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.6	60
NODE_441_length_232_cov_0.890323	1	232	2	232	100	1.30172	29.2	51
NODE_442_length_231_cov_1.019481	1	231	2	231	100	1.30736	30.4	51.5
NODE_443_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_444_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_445_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.1	60
NODE_446_length_231_cov_0.961039	1	231	2	231	100	1.30736	34.9	60
NODE_447_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_448_length_231_cov_0.870130	1	231	1	151	65.368	0.65368	27.5	60
NODE_449_length_231_cov_0.870130	1	231	2	231	100	1.30736	30.5	48
NODE_450_length_231_cov_0.863636	1	231	2	231	100	1.30736	30.9	52.5
NODE_451_length_230_cov_57.241830	1	230	106	230	100	62.4391	34.8	46.2
NODE_453_length_230_cov_0.967320	1	230	2	230	100	1.31304	35.7	60
NODE_454_length_230_cov_0.967320	1	230	2	230	100	1.31304	34.9	60
NODE_455_length_230_cov_0.901961	1	230	2	230	100	1.31304	27.4	60
NODE_456_length_230_cov_0.901961	1	230	2	230	100	1.31304	30	43.5
NODE_457_length_230_cov_0.882353	1	230	1	151	65.6522	0.656522	29.2	60
NODE_458_length_230_cov_0.856209	1	230	4	230	100	1.8913	36.4	60
NODE_459_length_230_cov_0.830065	1	230	2	230	100	1.31304	34.2	60
NODE_460_length_230_cov_0.790850	1	230	2	230	100	1.31304	35.1	60
NODE_461_length_229_cov_1.947368	1	229	4	229	100	2.63755	36.4	60
NODE_462_length_229_cov_1.236842	1	229	2	204	89.083	1.31878	36.4	53.5
NODE_463_length_229_cov_1.052632	1	229	3	208	90.8297	1.66376	30	18
NODE_464_length_229_cov_0.973684	1	229	2	229	100	1.31878	35.8	60
NODE_465_length_229_cov_0.973684	1	229	2	229	100	1.31878	34.4	60
NODE_466_length_229_cov_0.973684	1	229	2	229	100	1.31878	30.7	46
NODE_467_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.7	60
NODE_468_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.1	60
NODE_469_length_229_cov_0.934211	1	229	2	229	100	1.31878	29.5	51.5
NODE_470_length_229_cov_0.927632	1	229	2	229	100	1.31878	27	60
NODE_471_length_229_cov_0.927632	1	229	2	229	100	1.31878	29.7	51
NODE_472_length_229_cov_0.894737	1	229	1	149	65.0655	0.650655	28.5	60
NODE_473_length_229_cov_0.888158	1	229	2	229	100	1.31878	27.4	60
NODE_474_length_229_cov_0.868421	1	229	2	229	100	1.31878	28.5	60
NODE_475_length_229_cov_0.861842	1	229	2	229	100	1.31878	29.4	60
NODE_476_length_229_cov_0.861842	1	229	3	229	100	1.95633	29.7	28.7
NODE_477_length_229_cov_0.763158	1	229	2	229	100	1.31878	36.6	60
NODE_478_length_226_cov_93.771812	1	226	262	226	100	157.965	35.1	57.7
NODE_479_length_226_cov_39.140940	1	226	68	226	100	38.5575	35.2	49.6
NODE_480_length_224_cov_467.585034	1	224	727	224	100	435.634	35.1	51.1
NODE_481_length_221_cov_41.506944	1	221	259	221	100	154.014	34.6	32.4
NODE_482_length_220_cov_56.062937	1	220	171	220	100	95.5227	34.9	48.6
NODE_483_length_220_cov_39.503497	1	220	73	220	100	44.5591	34.8	44.1
NODE_484_length_215_cov_52.231884	1	215	297	215	100	180.405	34.6	42.8
NODE_485_length_215_cov_0.557971	1	215	2	142	66.0465	1.32093	36.4	50
NODE_486_length_214_cov_28.335766	1	214	113	214	100	64.0981	34.4	45.3
NODE_487_length_213_cov_47.330882	1	213	127	213	100	79.6948	35	52.4
NODE_488_length_212_cov_27.229630	1	212	65	212	100	39.8679	34.5	54.7
NODE_489_length_212_cov_0.533333	1	212	4	145	68.3962	1.83962	33.7	30
NODE_490_length_211_cov_65.664179	1	211	233	211	100	152	34.8	49.4
NODE_491_length_209_cov_287.977273	1	209	508	209	100	322.947	35.2	41.5
NODE_492_length_209_cov_1.045455	1	209	250	209	100	164.579	33.2	28.9
NODE_493_length_208_cov_29.580153	1	208	70	208	100	40.0096	34.9	43
NODE_494_length_208_cov_0.587786	1	208	170	208	100	109.038	32.9	31.6
NODE_495_length_206_cov_1088.651163	1	206	2379	206	100	1368.52	35.3	41.8
NODE_496_length_206_cov_54.348837	1	206	55	206	100	33.9951	35.5	45.8
NODE_497_length_205_cov_72.375000	1	205	163	205	100	105.185	35.5	57.8
NODE_498_length_204_cov_0.748031	1	204	2	114	55.8824	1.11765	36.1	11
NODE_499_length_203_cov_107.134921	1	203	192	203	100	123.818	35	44.8
NODE_500_length_199_cov_508.737705	1	199	1302	199	100	859.965	34.7	44.3
NODE_501_length_198_cov_66.231405	1	198	253	198	100	138.899	34.9	34.5
NODE_502_length_196_cov_462.058824	1	196	729	196	100	495.092	35.2	45.5
NODE_503_length_196_cov_194.478992	1	196	451	196	100	287.026	35.2	50.6
NODE_504_length_196_cov_20.798319	1	196	141	196	100	87.449	33.8	45.7
NODE_505_length_194_cov_47.025641	1	194	98	194	100	67.2216	35.4	50.4
NODE_506_length_194_cov_33.504274	1	194	74	194	100	51.1804	35	48.7
NODE_507_length_193_cov_48.681034	1	193	102	193	100	69.7409	35	48.2
NODE_508_length_193_cov_27.482759	1	193	57	193	100	39.9482	35	45.9
NODE_509_length_192_cov_1.495652	1	192	18	192	100	6.78125	34.8	17.9
NODE_510_length_191_cov_50.359649	1	191	68	191	100	47.6911	34.8	52.6
NODE_511_length_190_cov_117.469027	1	190	348	190	100	244.853	35.3	44
NODE_512_length_189_cov_44.946429	1	189	94	189	100	66.5238	34.9	51.5
NODE_513_length_188_cov_42.927928	1	188	128	188	100	84.0957	34.4	45.5
NODE_514_length_185_cov_2075.416667	1	185	3321	185	100	2385.62	35	45.5
NODE_515_length_185_cov_112.157407	1	185	252	185	100	180.946	35.2	39.1
NODE_516_length_185_cov_74.574074	1	185	199	185	100	136.114	34.5	54.8
NODE_517_length_181_cov_133.721154	1	181	445	181	100	296.083	35	47.2
NODE_518_length_179_cov_360.843137	1	179	850	179	100	614.86	34.8	50.5
NODE_519_length_179_cov_61.558824	1	179	107	179	100	78.5978	35.1	55.8
NODE_520_length_178_cov_61.000000	1	178	136	178	100	88.264	35.3	43.9
NODE_521_length_176_cov_363.313131	1	176	628	176	100	467.619	35.1	50.3
NODE_522_length_176_cov_293.535354	1	176	475	176	100	342.602	34.9	50.5
NODE_523_length_176_cov_43.828283	1	176	79	176	100	58.2784	35.2	52.2
NODE_524_length_169_cov_192.630435	1	169	361	169	100	264.728	35.3	48.5
NODE_525_length_167_cov_244.411111	1	167	395	167	100	292.096	35	47.9
NODE_526_length_165_cov_631.602273	1	165	774	165	100	602.533	35.4	49.7
NODE_527_length_164_cov_46.781609	1	164	105	164	100	81.189	34.2	35.4
NODE_528_length_164_cov_30.804598	1	164	87	164	100	65.0244	33.6	39
NODE_529_length_163_cov_37.476744	1	163	519	163	100	422.117	34.9	30
NODE_530_length_162_cov_145.211765	1	162	2007	162	100	1565.57	35	34.3
NODE_531_length_161_cov_74.607143	1	161	117	161	100	92.1988	35.5	53.1
NODE_532_length_160_cov_179.277108	1	160	106	160	100	79.4688	34.9	32.9
NODE_533_length_160_cov_112.638554	1	160	180	160	100	138.162	35.3	43.3
NODE_534_length_158_cov_382.209877	1	158	509	158	100	398.981	34.7	51
NODE_535_length_158_cov_198.839506	1	158	326	158	100	258.747	34.5	52.9
NODE_536_length_158_cov_61.506173	1	158	93	158	100	74.2278	34.9	40.4
NODE_537_length_156_cov_54.708861	1	156	59	156	100	48.0321	35	43.1
NODE_538_length_156_cov_20.506329	1	156	38	156	100	28.4615	34.4	51.9
NODE_539_length_155_cov_502.564103	1	155	375	155	100	301.974	35.1	32.6
NODE_540_length_155_cov_497.256410	1	155	327	155	100	260.103	35.4	29.5
NODE_541_length_155_cov_388.051282	1	155	545	155	100	446.335	35	33.4
NODE_542_length_155_cov_376.012821	1	155	558	155	100	457.794	35	33.4
NODE_543_length_155_cov_264.205128	1	155	131	155	100	95.8968	34.9	36.6
NODE_544_length_155_cov_243.858974	1	155	158	155	100	70.671	35.3	38.4
NODE_545_length_155_cov_107.538462	1	155	255	155	100	202.639	34.4	30.3
NODE_546_length_155_cov_95.538462	1	155	146	155	100	123.265	35.5	33.8
NODE_547_length_155_cov_73.948718	1	155	1733	155	100	1090.56	27.4	17.6
NODE_548_length_155_cov_57.641026	1	155	23	155	100	16.4323	35.2	38.7
NODE_549_length_155_cov_57.371795	1	155	31	155	100	24.7806	35.8	32.6
NODE_550_length_155_cov_56.384615	1	155	38	155	100	30.7161	35.9	34.5
NODE_551_length_155_cov_56.358974	1	155	24	155	100	19.4645	36	38
NODE_552_length_155_cov_53.282051	1	155	7	114	73.5484	2.99355	36.6	29.4
NODE_553_length_155_cov_52.679487	1	155	142	155	100	116.935	34.6	36.5
NODE_554_length_155_cov_50.025641	1	155	20	155	100	15.0258	36	33.5
NODE_555_length_155_cov_49.128205	1	155	12	152	98.0645	7.45806	35.6	34.3
NODE_556_length_155_cov_48.628205	1	155	735	155	100	635.277	33.5	8.01
NODE_557_length_155_cov_48.179487	1	155	114	155	100	86.2258	34.1	43.9
NODE_558_length_155_cov_45.756410	1	155	26	155	100	22.4065	35.4	31.7
NODE_559_length_155_cov_45.371795	1	155	824	155	100	715.155	34.8	31.9
NODE_560_length_155_cov_44.679487	1	155	353	155	100	293.032	34.8	35.7
NODE_561_length_155_cov_44.397436	1	155	25	155	100	19	36.1	28.4
NODE_562_length_155_cov_43.153846	1	155	59	155	100	48.729	35.7	37.8
NODE_563_length_155_cov_42.820513	1	155	32	155	100	25.729	35.5	17.6
NODE_564_length_155_cov_41.012821	1	155	58	155	100	49.729	34.4	26.7
NODE_565_length_155_cov_40.076923	1	155	67	155	100	51.3871	35.1	33.6
NODE_566_length_155_cov_39.807692	1	155	64	155	100	52.3806	35.7	34
NODE_567_length_155_cov_39.564103	1	155	16	155	100	11.471	35.5	14.1
NODE_568_length_155_cov_39.179487	1	155	8	153	98.7097	5.45806	35.6	34
NODE_569_length_155_cov_39.102564	1	155	7	155	100	4.85806	36.1	30.4
NODE_570_length_155_cov_37.141026	1	155	60	155	100	48.5097	34.3	35.7
NODE_571_length_155_cov_35.666667	1	155	11	155	100	8.96129	33.7	26
NODE_572_length_155_cov_34.653846	1	155	6	154	99.3548	3.69032	36.5	31.3
NODE_573_length_155_cov_34.448718	1	155	31	155	100	22.7742	33.3	31.9
NODE_574_length_155_cov_34.153846	1	155	46	155	100	38.1871	35.9	32.7
NODE_575_length_155_cov_33.974359	1	155	12	155	100	9.50323	36	13.7
NODE_576_length_155_cov_33.128205	1	155	20	155	100	15.8	35.9	22.9
NODE_577_length_155_cov_32.179487	1	155	7	151	97.4194	4.76774	33.7	35
NODE_578_length_155_cov_29.307692	1	155	30	155	100	22.4774	35.2	30.6
NODE_579_length_155_cov_29.038462	1	155	23	155	100	16.6258	35.6	31.1
NODE_580_length_155_cov_29.038462	1	155	22	150	96.7742	16.7161	34.7	35.3
NODE_581_length_155_cov_24.487179	1	155	1027	155	100	902.161	33.6	6.83
NODE_582_length_155_cov_22.602564	1	155	4	124	80	1.52903	36.1	25.5
NODE_583_length_155_cov_22.230769	1	155	740	155	100	622.652	32.8	7.66
NODE_584_length_155_cov_21.807692	1	155	695	155	100	618.284	33.7	8.21
NODE_585_length_155_cov_21.743590	1	155	509	155	100	428.884	32.8	9.26
NODE_586_length_154_cov_246.168831	1	154	466	154	100	369.701	34.6	47.1
NODE_587_length_154_cov_42.792208	1	154	62	154	100	50.7922	35.2	46.6
NODE_588_length_154_cov_25.506494	1	154	562	154	100	466.344	32.8	7.1
NODE_589_length_153_cov_25.855263	1	153	50	153	100	35.098	34.5	37.9
NODE_590_length_152_cov_434.960000	1	152	483	152	100	404.342	35	39.2
NODE_591_length_152_cov_85.133333	1	152	81	152	100	65.0461	32.7	14.2
NODE_592_length_152_cov_50.493333	1	152	95	152	100	74.0855	35.5	49
NODE_593_length_152_cov_28.280000	1	152	42	152	100	34.3421	34.4	57
NODE_594_length_152_cov_10.293333	1	152	445	152	100	370.197	34.8	31.9
NODE_595_length_151_cov_51.540541	1	151	97	151	100	71.5497	34.7	43
NODE_596_length_151_cov_50.297297	1	151	132	151	100	116.523	35.3	33.3
NODE_597_length_151_cov_3.189189	1	151	22	151	100	9.91391	35.8	23.3
NODE_598_length_150_cov_205.164384	1	150	243	150	100	199.32	34.7	32.8
NODE_599_length_149_cov_451.791667	1	149	519	149	100	432	34.9	34.3
NODE_600_length_149_cov_439.194444	1	149	1567	149	100	1382.04	35	47.2
NODE_601_length_149_cov_120.847222	1	149	183	149	100	142.074	34.8	24.7
NODE_602_length_149_cov_76.791667	1	149	541	149	100	468.477	34.7	32.9
NODE_603_length_149_cov_60.097222	1	149	483	149	100	413.671	34.6	37
NODE_604_length_149_cov_49.125000	1	149	114	149	100	96.7114	34.5	37.9
NODE_605_length_149_cov_46.875000	1	149	36	149	100	24.396	34.6	12
NODE_606_length_148_cov_265.985915	1	148	325	148	100	271.432	35.2	35
NODE_607_length_148_cov_51.971831	1	148	116	148	100	100.392	34.5	44.5
NODE_608_length_147_cov_56.957143	1	147	80	147	100	67.4762	35	47.2
NODE_609_length_147_cov_20.571429	1	147	38	147	100	21.2721	34.5	43.4
NODE_610_length_146_cov_2450.478261	1	146	4117	146	100	3581.75	35.3	45.4
NODE_611_length_146_cov_378.753623	1	146	799	146	100	665.349	35.1	37.6
NODE_612_length_146_cov_66.289855	1	146	598	146	100	536.897	34.4	36.3
NODE_613_length_146_cov_55.695652	1	146	227	146	100	197.884	35.2	41.7
NODE_614_length_146_cov_41.927536	1	146	2	75	51.3699	0.883562	36.5	0
NODE_615_length_146_cov_37.318841	1	146	383	146	100	343.247	34.5	27.7
NODE_616_length_145_cov_149.544118	1	145	66	145	100	50.3517	35.4	24.1
NODE_617_length_145_cov_44.941176	1	145	103	145	100	63.6414	35.6	36.8
NODE_618_length_145_cov_43.705882	1	145	83	145	100	69.1379	34.7	44.7
NODE_619_length_144_cov_332.522388	1	144	193	144	100	150.306	34.5	26
NODE_620_length_144_cov_194.253731	1	144	211	144	100	182.042	35.1	53.5
NODE_621_length_144_cov_81.313433	1	144	184	144	100	144	33.1	32.6
NODE_622_length_143_cov_2858.015152	1	143	8137	143	100	7171.45	35	43.9
NODE_623_length_143_cov_179.984848	1	143	192	143	100	167.413	35.5	51
NODE_624_length_143_cov_95.818182	1	143	48	143	100	37.7413	34.9	29.8
NODE_625_length_143_cov_61.257576	1	143	60	143	100	53.6154	35.3	48.1
NODE_626_length_143_cov_60.681818	1	143	39	143	100	33.5455	34.5	24.3
NODE_627_length_143_cov_60.242424	1	143	1253	143	100	1122.94	34.6	34.5
NODE_628_length_143_cov_53.015152	1	143	128	143	100	101.252	34.8	18.3
NODE_629_length_143_cov_47.818182	1	143	70	143	100	51.2867	34	34.6
NODE_630_length_143_cov_43.833333	1	143	1881	143	100	1709.1	35	24.7
NODE_631_length_143_cov_38.287879	1	143	592	143	100	522.294	34.6	32.5
NODE_632_length_142_cov_178.876923	1	142	313	142	100	256.437	33.5	33.3
NODE_633_length_142_cov_73.461538	1	142	178	142	100	141.021	34.6	36.4
NODE_634_length_142_cov_42.015385	1	142	648	142	100	580.669	34.7	34.1
NODE_635_length_141_cov_113.968750	1	141	212	141	100	176.298	33.7	26.3
NODE_636_length_141_cov_56.937500	1	141	122	141	100	96.6312	33.1	26
NODE_637_length_141_cov_44.671875	1	141	131	141	100	109.404	35.2	32.9
NODE_638_length_140_cov_273.333333	1	140	458	140	100	371.314	34.9	35.1
NODE_639_length_140_cov_186.619048	1	140	807	140	100	719.236	34.9	42.2
NODE_640_length_140_cov_98.333333	1	140	62	140	100	51.4929	35.2	24.3
NODE_641_length_140_cov_54.857143	1	140	72	140	100	58.7357	35.2	45.4
NODE_642_length_140_cov_44.126984	1	140	65	140	100	59.2929	34.9	19.2
NODE_643_length_140_cov_42.460317	1	140	61	140	100	48.85	34.9	41.1
NODE_644_length_140_cov_41.396825	1	140	123	140	100	109.414	35	36.4
NODE_645_length_140_cov_37.666667	1	140	460	140	100	385.657	33.8	32.5
NODE_646_length_140_cov_28.444444	1	140	108	140	100	78.8286	34.7	26.8
NODE_647_length_140_cov_1.666667	1	140	106	140	100	93.0786	33.5	37.8
NODE_648_length_139_cov_57.209677	1	139	51	139	100	44.8561	35	26.8
NODE_649_length_138_cov_121.983607	1	138	1173	138	100	1042.39	34.8	42.7
NODE_650_length_138_cov_113.245902	1	138	261	138	100	208.993	35	40.7
NODE_651_length_137_cov_130.600000	1	137	175	137	100	156.686	34.5	30.7
NODE_652_length_137_cov_110.233333	1	137	95	137	100	67.3066	34.2	24.6
NODE_653_length_137_cov_95.833333	1	137	282	137	100	245.088	34.3	19.9
NODE_654_length_137_cov_52.066667	1	137	320	137	100	264.467	35	20.8
NODE_655_length_135_cov_80.120690	1	135	17	135	100	10.5037	34.4	37.5
NODE_656_length_135_cov_74.568966	1	135	14	135	100	8.74815	35.8	30.6
NODE_657_length_135_cov_54.948276	1	135	88	135	100	73.1111	34.7	40.6
NODE_658_length_134_cov_357.982456	1	134	634	134	100	566.575	34.6	41.6
NODE_659_length_134_cov_326.614035	1	134	53	134	100	33.7015	35.2	31.3
NODE_660_length_134_cov_256.807018	1	134	51	134	100	33.903	35.5	19.5
NODE_661_length_134_cov_44.754386	1	134	101	134	100	93.3955	35.1	33.9
NODE_662_length_134_cov_44.491228	1	134	17	134	100	11.6567	34.1	21.2
NODE_663_length_134_cov_23.315789	1	134	31	134	100	25.1866	35.2	44.6
NODE_664_length_134_cov_23.087719	1	134	47	134	100	36.097	34.2	34.5
NODE_665_length_133_cov_485.982143	1	133	694	133	100	629.444	35	42.7
NODE_666_length_133_cov_94.839286	1	133	55	133	100	50.3759	34.9	33.3
NODE_667_length_133_cov_47.607143	1	133	71	133	100	64.188	34.7	44.7
NODE_668_length_133_cov_37.303571	1	133	71	133	100	58.4962	34.4	16.8
NODE_669_length_132_cov_262.418182	1	132	298	132	100	254.068	35.2	40.7
NODE_670_length_132_cov_126.018182	1	132	167	132	100	141.932	34.4	31.1
NODE_671_length_131_cov_264.722222	1	131	355	131	100	321.405	34.9	40.6
NODE_672_length_131_cov_195.314815	1	131	947	131	100	802.878	34.8	26.6
NODE_673_length_131_cov_174.314815	1	131	377	131	100	308.733	34.5	34.3
NODE_674_length_131_cov_149.462963	1	131	632	131	100	580.168	34.9	29.2
NODE_675_length_131_cov_125.370370	1	131	107	131	100	87.2901	34.8	17.7
NODE_676_length_131_cov_112.925926	1	131	30	131	100	23.1221	34.4	29.8
NODE_677_length_131_cov_62.611111	1	131	2590	131	100	2468.53	35.2	38.8
NODE_678_length_131_cov_57.888889	1	131	53	131	100	42.4275	35.3	34
NODE_679_length_131_cov_56.314815	1	131	213	131	100	190.084	35	29.9
NODE_680_length_131_cov_51.351852	1	131	19	131	100	16.0534	35	26.9
NODE_681_length_131_cov_49.111111	1	131	18	131	100	13.7328	33.8	25.3
NODE_682_length_131_cov_42.037037	1	131	21	131	100	15.0992	34.9	29.6
NODE_683_length_129_cov_246.173077	1	129	444	129	100	377.837	34.6	26.2
NODE_684_length_129_cov_48.230769	1	129	50	129	100	46.093	35.5	50.5
NODE_685_length_128_cov_431.235294	1	128	309	128	100	269.367	34.9	32.2
NODE_686_length_128_cov_271.215686	1	128	231	128	100	213.227	34.5	28.4
NODE_687_length_128_cov_196.980392	1	128	575	128	100	514.781	33.9	22.6
NODE_688_length_128_cov_155.274510	1	128	774	128	100	689.328	35.3	21.7
NODE_689_length_128_cov_36.607843	1	128	76	128	100	64.7344	33.5	14.5
NODE_690_length_128_cov_36.274510	1	128	11	128	100	5.11719	35.8	16.6
NODE_691_length_128_cov_34.372549	1	128	213	128	100	176.797	34.9	29.5
NODE_692_length_127_cov_195.020000	1	127	893	127	100	839.213	34.9	34.8
NODE_693_length_127_cov_123.520000	1	127	141	127	100	124.764	35	38.4
NODE_694_length_127_cov_2.440000	1	127	2	112	88.189	1.76378	36.9	31
NODE_695_length_126_cov_307.265306	1	126	221	126	100	203.484	34.8	43.9
NODE_696_length_126_cov_285.510204	1	126	43	126	100	31.8651	34.3	37.4
NODE_697_length_126_cov_71.918367	1	126	44	126	100	36.8254	35.1	19.3
NODE_698_length_125_cov_7858.187500	1	125	8350	125	100	7716.46	35	36.2
NODE_699_length_125_cov_632.729167	1	125	673	125	100	618.568	34.5	43.2
NODE_700_length_125_cov_280.458333	1	125	202	125	100	186.864	34.9	32.9
NODE_701_length_125_cov_51.479167	1	125	42	125	100	32.552	35.3	31.4
NODE_702_length_125_cov_46.937500	1	125	45	125	100	40.232	34.9	38.3
NODE_703_length_125_cov_40.750000	1	125	12	125	100	8.592	33.6	21.1
