#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_347_length_97_cov_160.550000	1	97	55	97	100	53.3299	35.2	8.18
NODE_348_length_97_cov_144.100000	1	97	28	97	100	21.9278	33.6	4.21
NODE_349_length_97_cov_121.750000	1	97	34	97	100	30.1546	33	11.9
NODE_350_length_97_cov_97.300000	1	97	10	95	97.9381	5.45361	33	9.9
NODE_351_length_96_cov_387.842105	1	96	24	96	100	15.9167	31.2	2.29
NODE_352_length_96_cov_149.263158	1	96	3	55	57.2917	1.70833	36.2	7.33
NODE_353_length_95_cov_2099.944444	1	95	17	95	100	12.4526	34.4	5.47
NODE_354_length_95_cov_1157.666667	1	95	9	95	100	8.06316	34	22.2
NODE_355_length_95_cov_800.500000	1	95	2	75	78.9474	1.08421	36.1	0.5
NODE_356_length_95_cov_710.388889	1	95	1	54	56.8421	0.568421	35.6	0
NODE_357_length_95_cov_608.166667	1	95	35	95	100	29.2737	31.4	9.26
NODE_358_length_95_cov_581.611111	1	95	29	95	100	23.4105	33.3	4.93
NODE_359_length_95_cov_304.500000	1	95	2	94	98.9474	1.63158	25.4	2.5
NODE_360_length_95_cov_271.444444	1	95	1	89	93.6842	0.936842	33.1	0
NODE_362_length_95_cov_218.055556	1	95	2	69	72.6316	1.07368	36.6	0
NODE_363_length_95_cov_181.166667	1	95	1	48	50.5263	0.505263	29.7	0
NODE_364_length_95_cov_155.111111	1	95	1	83	87.3684	0.873684	26.8	0
NODE_365_length_95_cov_136.222222	1	95	3	93	97.8947	2.36842	26.9	0
NODE_366_length_95_cov_130.111111	1	95	5	95	100	2.95789	30.6	2.4
NODE_368_length_95_cov_105.555556	1	95	141	95	100	110.084	35.3	11.3
NODE_369_length_95_cov_84.388889	1	95	4	62	65.2632	2.12632	36.6	0
NODE_370_length_95_cov_84.333333	1	95	1	49	51.5789	0.515789	34.8	0
NODE_373_length_95_cov_51.388889	1	95	2	34	35.7895	0.684211	36.4	0
NODE_374_length_95_cov_48.111111	1	95	17	95	100	12.6	33.1	2.18
NODE_375_length_94_cov_1974.176471	1	94	15	94	100	11.8511	33.8	8.13
NODE_376_length_94_cov_398.705882	1	94	9	94	100	8.12766	35.1	2.78
NODE_377_length_94_cov_288.352941	1	94	11	90	95.7447	7.5	31.3	2.64
NODE_378_length_94_cov_212.352941	1	94	2	91	96.8085	1.35106	35.5	0
NODE_379_length_94_cov_152.764706	1	94	2	75	79.7872	1.57447	25.1	4
NODE_380_length_94_cov_114.588235	1	94	3	76	80.8511	1.59574	34	0
NODE_381_length_94_cov_100.352941	1	94	9	78	82.9787	5.53191	35.4	1.33
NODE_382_length_94_cov_51.764706	1	94	1	44	46.8085	0.468085	35.6	0
NODE_383_length_93_cov_1419.812500	1	93	13	93	100	10.6667	32.1	13.2
NODE_384_length_93_cov_306.312500	1	93	55	93	100	52.0215	33.2	6.95
NODE_385_length_93_cov_164.500000	1	93	11	93	100	7.1828	35.7	15.3
NODE_386_length_92_cov_2630.133333	1	92	2	91	98.913	1.8913	34.7	2.5
NODE_387_length_92_cov_1665.333333	1	92	51	92	100	43.75	31.1	5.37
NODE_388_length_92_cov_1323.466667	1	92	11	92	100	8.51087	30.1	3
NODE_389_length_92_cov_943.200000	1	92	5	90	97.8261	3.3913	32.7	0
NODE_390_length_92_cov_850.800000	1	92	15	92	100	12.7283	35.2	7.33
NODE_391_length_92_cov_561.600000	1	92	3	87	94.5652	2.43478	32.8	16
NODE_392_length_92_cov_514.800000	1	92	1	43	46.7391	0.467391	25.1	0
NODE_393_length_92_cov_500.866667	1	92	5	92	100	3.70652	31.3	15
NODE_394_length_92_cov_398.400000	1	92	5	92	100	4.45652	35.2	16.6
NODE_395_length_92_cov_398.200000	1	92	3	92	100	2.38043	36.4	1
NODE_396_length_92_cov_394.333333	1	92	1	57	61.9565	0.619565	34.5	0
NODE_398_length_92_cov_356.400000	1	92	8	92	100	6.51087	34.4	10.8
NODE_399_length_92_cov_335.066667	1	92	19	92	100	13.6087	34.7	5.53
NODE_400_length_92_cov_221.266667	1	92	6	81	88.0435	3.71739	33.1	1.83
NODE_401_length_92_cov_218.533333	1	92	2	57	61.9565	1.05435	37	0
NODE_402_length_92_cov_179.600000	1	92	12	31	33.6957	3.96739	35.6	0
NODE_403_length_92_cov_148.600000	1	92	10	92	100	7.69565	33.9	4.3
NODE_404_length_92_cov_111.333333	1	92	173	92	100	139.543	34.4	13
NODE_405_length_92_cov_91.933333	1	92	1	60	65.2174	0.652174	36.4	0
NODE_407_length_92_cov_51.600000	1	92	3	91	98.913	2.25	31.9	9
NODE_408_length_91_cov_241.000000	1	91	2	89	97.8022	1.82418	29.5	0
NODE_410_length_91_cov_205.642857	1	91	15	91	100	12.9341	34.3	10.2
NODE_411_length_91_cov_113.642857	1	91	10	86	94.5055	7.9011	35.1	15.5
NODE_412_length_91_cov_102.285714	1	91	6	89	97.8022	4.86813	33.8	15
NODE_413_length_90_cov_3735.000000	1	90	319	90	100	222.789	27.6	0.323
NODE_414_length_90_cov_1393.230769	1	90	84	90	100	56.5	23.3	0.131
NODE_415_length_90_cov_1138.846154	1	90	25	90	100	21.6	32.7	6.24
NODE_416_length_90_cov_329.076923	1	90	16	90	100	14.9778	30.4	11.3
NODE_417_length_90_cov_277.461538	1	90	13	90	100	12.2111	33.1	9.69
NODE_418_length_90_cov_255.538462	1	90	7	47	52.2222	3.3	33.2	16.1
NODE_419_length_90_cov_203.846154	1	90	12	90	100	8.24444	33.7	0.833
NODE_420_length_90_cov_162.461538	1	90	4	88	97.7778	2.93333	34.8	4
NODE_421_length_90_cov_149.923077	1	90	1	77	85.5556	0.855556	36	0
NODE_422_length_90_cov_97.846154	1	90	3	40	44.4444	1.31111	36.8	29.3
NODE_424_length_89_cov_2016.750000	1	89	6	85	95.5056	5.03371	30.6	13.5
NODE_425_length_89_cov_1389.083333	1	89	6	89	100	3.44944	35.8	0
NODE_426_length_89_cov_973.833333	1	89	11	89	100	8.44944	33.7	8.73
NODE_427_length_89_cov_956.166667	1	89	12	89	100	9.74157	34.4	10
NODE_428_length_89_cov_907.916667	1	89	1	39	43.8202	0.438202	37	0
NODE_429_length_89_cov_859.250000	1	89	66	89	100	42.5843	23	1.42
NODE_430_length_89_cov_583.083333	1	89	20	83	93.2584	17.236	34.8	17.4
NODE_431_length_89_cov_503.583333	1	89	4	89	100	3.34831	32.8	11.2
NODE_432_length_89_cov_330.833333	1	89	64	89	100	59.0337	34.6	8.7
NODE_433_length_89_cov_281.000000	1	89	18	87	97.7528	12.9438	35.1	0
NODE_434_length_89_cov_257.333333	1	89	5	81	91.0112	3.01124	36.4	0
NODE_435_length_89_cov_256.500000	1	89	1	42	47.191	0.47191	24.1	0
NODE_436_length_89_cov_226.833333	1	89	214	89	100	182.944	34.9	8.08
NODE_437_length_89_cov_213.250000	1	89	5	89	100	3.41573	32.6	0
NODE_438_length_89_cov_204.750000	1	89	3	79	88.764	1.22472	33	0
NODE_439_length_89_cov_200.416667	1	89	167	89	100	137.303	33.9	5.49
NODE_440_length_89_cov_193.500000	1	89	2	65	73.0337	1.44944	32.8	0
NODE_442_length_89_cov_159.083333	1	89	6	67	75.2809	3.64045	36.1	0
NODE_443_length_89_cov_120.750000	1	89	1	32	35.9551	0.359551	35.4	0
NODE_445_length_89_cov_104.916667	1	89	2	55	61.7978	1.03371	36.1	0
NODE_447_length_89_cov_79.916667	1	89	1	49	55.0562	0.550562	27.1	0
NODE_448_length_89_cov_66.416667	1	89	4	89	100	3.32584	34	0
NODE_449_length_88_cov_277.363636	1	88	8	88	100	5.76136	34.1	0.75
NODE_450_length_88_cov_157.454545	1	88	3	88	100	2.52273	33.7	12.7
NODE_451_length_88_cov_110.090909	1	88	1	31	35.2273	0.352273	34.9	0
NODE_452_length_88_cov_86.000000	1	88	1	87	98.8636	0.988636	27	0
NODE_453_length_88_cov_54.636364	1	88	11	88	100	9.38636	33.9	0
NODE_454_length_87_cov_433.300000	1	87	4	87	100	3.88506	29.4	7.25
NODE_455_length_87_cov_138.100000	1	87	18	87	100	17.4023	34.2	6.33
NODE_456_length_86_cov_4525.888889	1	86	370	86	100	285.442	29.1	1.43
NODE_457_length_86_cov_2906.222222	1	86	5	80	93.0233	4.04651	34.9	0
NODE_458_length_86_cov_1542.777778	1	86	7	86	100	4.5	33.9	2.29
NODE_459_length_86_cov_1418.222222	1	86	23	86	100	16.093	35	4.26
NODE_460_length_86_cov_1319.555556	1	86	70	86	100	56.0814	34	0.1
NODE_461_length_86_cov_873.333333	1	86	2	81	94.186	1.03488	30.7	0
NODE_462_length_86_cov_793.111111	1	86	16	86	100	11.814	34.2	1.5
NODE_463_length_86_cov_754.222222	1	86	12	86	100	9.13953	30	4.25
NODE_464_length_86_cov_603.111111	1	86	12	85	98.8372	7.44186	32.1	1
NODE_465_length_86_cov_536.444444	1	86	6	86	100	5.05814	33.4	0.333
NODE_466_length_86_cov_521.666667	1	86	1	50	58.1395	0.581395	24.4	0
NODE_467_length_86_cov_327.000000	1	86	8	86	100	6.18605	33.8	4.25
NODE_469_length_86_cov_289.555556	1	86	251	86	100	213.756	34.5	6.9
NODE_470_length_86_cov_263.444444	1	86	1	49	56.9767	0.569767	28.1	0
NODE_471_length_86_cov_260.111111	1	86	1	71	82.5581	0.825581	30.1	5
NODE_472_length_86_cov_237.222222	1	86	4	86	100	3.94186	33.1	1.75
NODE_473_length_86_cov_193.777778	1	86	15	68	79.0698	5.72093	35.6	0
NODE_474_length_86_cov_166.222222	1	86	34	85	98.8372	15	34.6	26.6
NODE_475_length_86_cov_151.666667	1	86	8	86	100	5.74419	36.2	0
NODE_478_length_86_cov_88.888889	1	86	1	44	51.1628	0.511628	33.3	0
NODE_479_length_86_cov_87.444444	1	86	25	69	80.2326	12.2674	35.2	0.32
NODE_480_length_86_cov_83.888889	1	86	103	86	100	82.0698	35.2	6.31
NODE_481_length_86_cov_78.000000	1	86	2	64	74.4186	0.976744	36.6	0
NODE_482_length_85_cov_1031.250000	1	85	3	84	98.8235	1.87059	30.7	2
NODE_483_length_85_cov_535.750000	1	85	12	85	100	8.18824	34.7	1.33
NODE_484_length_85_cov_485.750000	1	85	30	85	100	22.3412	35.9	3.73
NODE_485_length_85_cov_427.625000	1	85	1	59	69.4118	0.694118	36.8	0
NODE_486_length_85_cov_330.750000	1	85	2	76	89.4118	1.22353	33.6	0
NODE_487_length_85_cov_306.000000	1	85	5	82	96.4706	4.16471	31.3	3
NODE_488_length_85_cov_269.125000	1	85	1	54	63.5294	0.635294	31.7	0
NODE_489_length_85_cov_269.125000	1	85	20	84	98.8235	15.0118	33.6	0.15
NODE_490_length_85_cov_268.000000	1	85	25	84	98.8235	15.5647	34.9	2.8
NODE_491_length_85_cov_244.875000	1	85	20	85	100	18.1176	34.7	2.15
NODE_492_length_85_cov_190.875000	1	85	10	85	100	7.63529	33.6	0
NODE_493_length_85_cov_90.500000	1	85	3	68	80	1.70588	35.1	0
NODE_494_length_85_cov_84.000000	1	85	3	81	95.2941	2.44706	35	0
NODE_495_length_85_cov_67.500000	1	85	7	72	84.7059	4.71765	33.6	7
NODE_497_length_84_cov_1460.142857	1	84	91	84	100	64.25	34.2	7.6
NODE_498_length_84_cov_1086.142857	1	84	30	84	100	17.4048	33	3.53
NODE_499_length_84_cov_1064.142857	1	84	10	84	100	7.61905	34.3	3.8
NODE_500_length_84_cov_578.142857	1	84	65	84	100	48.6548	34	17
NODE_501_length_84_cov_215.000000	1	84	13	84	100	10.0833	35	6.54
NODE_502_length_84_cov_173.857143	1	84	4	70	83.3333	2.70238	36.4	5
NODE_503_length_84_cov_158.857143	1	84	2	80	95.2381	1.45238	27.7	0
NODE_504_length_84_cov_132.285714	1	84	31	84	100	18.869	33.8	0
NODE_505_length_83_cov_2565.500000	1	83	185	83	100	145.434	26	3.42
NODE_506_length_83_cov_2310.333333	1	83	4	75	90.3614	2.60241	34.1	0
NODE_507_length_83_cov_2030.500000	1	83	94	83	100	60.1205	24.2	1.15
NODE_508_length_83_cov_1869.500000	1	83	4	73	87.9518	1.63855	36.9	0
NODE_509_length_83_cov_1159.166667	1	83	15	83	100	10.8554	35	2.73
NODE_510_length_83_cov_913.666667	1	83	32	83	100	29.5542	33.7	2.84
NODE_512_length_83_cov_719.000000	1	83	4	73	87.9518	2.51807	35.3	0
NODE_513_length_83_cov_509.666667	1	83	7	83	100	6	33	12.4
NODE_514_length_83_cov_396.500000	1	83	48	83	100	45.6145	34.3	6.54
NODE_515_length_83_cov_394.500000	1	83	10	83	100	7.28916	32.2	2.5
NODE_516_length_83_cov_385.000000	1	83	1	30	36.1446	0.361446	36.6	0
NODE_517_length_83_cov_311.000000	1	83	11	83	100	8.6988	33.3	11.4
NODE_518_length_83_cov_310.666667	1	83	9	83	100	6.3012	35.9	1
NODE_519_length_83_cov_291.000000	1	83	3	67	80.7229	2.3253	33.3	0
NODE_522_length_83_cov_166.500000	1	83	3	79	95.1807	2.18072	31.4	9
NODE_523_length_83_cov_151.500000	1	83	1	36	43.3735	0.433735	35.9	0
NODE_524_length_83_cov_136.000000	1	83	3	61	73.494	1.57831	33.7	0
NODE_525_length_83_cov_111.000000	1	83	4	62	74.6988	2.79518	35.6	0
NODE_526_length_83_cov_110.833333	1	83	2	77	92.7711	1.25301	36.5	0
NODE_527_length_83_cov_109.000000	1	83	2	59	71.0843	1.13253	31.6	0
NODE_528_length_83_cov_96.166667	1	83	1	52	62.6506	0.626506	36.8	0
NODE_530_length_83_cov_80.833333	1	83	1	64	77.1084	0.771084	33.8	0
NODE_533_length_83_cov_41.666667	1	83	7	76	91.5663	4.40964	34.2	0
NODE_534_length_82_cov_4555.000000	1	82	248	82	100	199.841	29.8	0.157
NODE_535_length_82_cov_436.000000	1	82	6	68	82.9268	4.85366	34.1	0
NODE_536_length_82_cov_276.200000	1	82	5	81	98.7805	2.97561	33.2	16.4
NODE_537_length_82_cov_249.000000	1	82	8	55	67.0732	5.02439	34.5	0
NODE_538_length_82_cov_187.200000	1	82	8	70	85.3659	6.68293	36.4	0
NODE_540_length_81_cov_2210.750000	1	81	104	81	100	68.1111	24.3	0.0769
NODE_541_length_81_cov_563.750000	1	81	8	77	95.0617	5.23457	34.8	0
NODE_542_length_81_cov_339.000000	1	81	1	61	75.3086	0.753086	36.8	0
NODE_543_length_81_cov_338.000000	1	81	22	81	100	20.0247	34.4	1.45
NODE_545_length_80_cov_1459.000000	1	80	9	80	100	4.3375	33	9.67
NODE_546_length_80_cov_1457.666667	1	80	2	26	32.5	0.6	29.6	0
NODE_547_length_80_cov_1280.333333	1	80	2	71	88.75	1.55	36.6	0
NODE_548_length_80_cov_1207.000000	1	80	5	79	98.75	3.35	25.6	14.4
NODE_549_length_80_cov_917.666667	1	80	5	72	90	3.3875	34.8	0.4
NODE_550_length_80_cov_813.333333	1	80	4	80	100	2.675	31	0
NODE_551_length_80_cov_784.666667	1	80	6	80	100	4.675	35.1	0
NODE_553_length_80_cov_494.666667	1	80	1	47	58.75	0.5875	33	0
NODE_554_length_80_cov_382.000000	1	80	10	80	100	6.975	35.2	0.4
NODE_556_length_80_cov_366.666667	1	80	12	32	40	4.6	34.8	0
NODE_557_length_80_cov_331.333333	1	80	4	79	98.75	3.3625	33.9	1
NODE_558_length_80_cov_286.666667	1	80	7	80	100	5.075	34.3	5.57
NODE_560_length_80_cov_259.666667	1	80	4	60	75	2.775	36.7	0
NODE_561_length_80_cov_250.000000	1	80	4	75	93.75	1.75	31.2	0
NODE_562_length_80_cov_248.333333	1	80	3	47	58.75	1.6	32.5	0
NODE_563_length_80_cov_245.666667	1	80	1	32	40	0.4	34.2	0
NODE_564_length_80_cov_197.333333	1	80	3	80	100	1.9	31.6	0
NODE_565_length_80_cov_192.333333	1	80	5	80	100	3.65	35.6	1.2
NODE_566_length_80_cov_177.666667	1	80	1	55	68.75	0.6875	37	0
NODE_568_length_80_cov_169.333333	1	80	4	80	100	2.4625	34.4	0
NODE_569_length_80_cov_166.000000	1	80	2	59	73.75	1.1875	32.2	0
NODE_570_length_80_cov_164.000000	1	80	5	66	82.5	3.7625	32.9	0
NODE_571_length_80_cov_146.333333	1	80	29	80	100	16.625	34.5	2.55
NODE_572_length_80_cov_137.333333	1	80	3	73	91.25	2.7125	36.7	0
NODE_573_length_80_cov_137.333333	1	80	6	78	97.5	4.325	33.4	6
NODE_575_length_80_cov_88.666667	1	80	5	77	96.25	3.9375	33.3	0
NODE_577_length_80_cov_64.000000	1	80	6	73	91.25	4.7875	34.9	0
NODE_578_length_80_cov_61.000000	1	80	8	80	100	6.775	32.9	0
NODE_579_length_80_cov_59.666667	1	80	1	65	81.25	0.8125	32.2	0
NODE_580_length_80_cov_59.333333	1	80	5	61	76.25	3.6	32.9	0
NODE_581_length_79_cov_1046.000000	1	79	5	79	100	4.92405	33.1	1.2
NODE_582_length_79_cov_958.500000	1	79	3	76	96.2025	2.43038	29.3	0
NODE_583_length_79_cov_664.500000	1	79	10	79	100	6.67089	22.6	0
NODE_586_length_79_cov_208.500000	1	79	3	79	100	3	36.3	0
NODE_587_length_79_cov_196.500000	1	79	2	79	100	1.65823	31	0
NODE_588_length_79_cov_134.000000	1	79	1	32	40.5063	0.405063	34	0
NODE_589_length_79_cov_98.000000	1	79	20	79	100	14.6329	35.2	2.7
NODE_590_length_79_cov_48.000000	1	79	2	72	91.1392	1.40506	25.8	0
NODE_591_length_79_cov_40.000000	1	79	182	79	100	73.8734	34.8	2.36
NODE_592_length_78_cov_560025.000000	1	78	23	78	100	23	33.5	0
NODE_593_length_78_cov_16608.000000	1	78	26	78	100	17	27.3	0
NODE_594_length_78_cov_12229.000000	1	78	66	78	100	60.0769	33	3.89
NODE_595_length_78_cov_8384.000000	1	78	51	78	100	45.7949	31.5	0
NODE_596_length_78_cov_5669.000000	1	78	50	78	100	45.3974	31.2	0
NODE_597_length_78_cov_4629.000000	1	78	47	78	100	40.0769	30.3	1.4
NODE_598_length_78_cov_3385.000000	1	78	115	78	100	78.5513	24.9	0
NODE_599_length_78_cov_2463.000000	1	78	113	78	100	78.5256	23	0.522
NODE_600_length_78_cov_539.000000	1	78	2	78	100	2	26.3	0
NODE_601_length_78_cov_486.000000	1	78	4	78	100	3.79487	30.4	0
NODE_602_length_78_cov_404.000000	1	78	56	78	100	56	23.8	11
NODE_603_length_78_cov_354.000000	1	78	8	78	100	5.55128	34.3	0
NODE_604_length_78_cov_139.000000	1	78	3	58	74.359	2.17949	33.3	0
NODE_607_length_78_cov_72.000000	1	78	319	78	100	246.231	35.4	59.7
NODE_608_length_78_cov_53.000000	1	78	985	78	100	788.667	35.2	59.2
NODE_210_length_125_cov_85.250000	1	125	0	0	0	0	0	0
NODE_223_length_122_cov_42.600000	1	122	0	0	0	0	0	0
NODE_286_length_110_cov_42.545455	1	110	0	0	0	0	0	0
NODE_301_length_104_cov_87.370370	1	104	0	0	0	0	0	0
NODE_320_length_101_cov_90.208333	1	101	0	0	0	0	0	0
NODE_361_length_95_cov_224.666667	1	95	0	0	0	0	0	0
NODE_367_length_95_cov_112.166667	1	95	0	0	0	0	0	0
NODE_371_length_95_cov_77.222222	1	95	0	0	0	0	0	0
NODE_372_length_95_cov_54.666667	1	95	0	0	0	0	0	0
NODE_397_length_92_cov_381.133333	1	92	0	0	0	0	0	0
NODE_406_length_92_cov_53.866667	1	92	0	0	0	0	0	0
NODE_409_length_91_cov_206.357143	1	91	0	0	0	0	0	0
NODE_423_length_90_cov_51.846154	1	90	0	0	0	0	0	0
NODE_441_length_89_cov_173.666667	1	89	0	0	0	0	0	0
NODE_444_length_89_cov_105.666667	1	89	0	0	0	0	0	0
NODE_446_length_89_cov_82.000000	1	89	0	0	0	0	0	0
NODE_468_length_86_cov_298.777778	1	86	0	0	0	0	0	0
NODE_476_length_86_cov_101.333333	1	86	0	0	0	0	0	0
NODE_477_length_86_cov_90.111111	1	86	0	0	0	0	0	0
NODE_496_length_85_cov_51.125000	1	85	0	0	0	0	0	0
NODE_511_length_83_cov_800.833333	1	83	0	0	0	0	0	0
NODE_520_length_83_cov_264.000000	1	83	0	0	0	0	0	0
NODE_521_length_83_cov_224.333333	1	83	0	0	0	0	0	0
NODE_529_length_83_cov_89.000000	1	83	0	0	0	0	0	0
NODE_531_length_83_cov_65.166667	1	83	0	0	0	0	0	0
NODE_532_length_83_cov_44.500000	1	83	0	0	0	0	0	0
NODE_539_length_82_cov_41.800000	1	82	0	0	0	0	0	0
NODE_544_length_80_cov_1591.000000	1	80	0	0	0	0	0	0
NODE_552_length_80_cov_676.000000	1	80	0	0	0	0	0	0
NODE_555_length_80_cov_379.666667	1	80	0	0	0	0	0	0
NODE_559_length_80_cov_280.333333	1	80	0	0	0	0	0	0
NODE_567_length_80_cov_176.666667	1	80	0	0	0	0	0	0
NODE_574_length_80_cov_104.666667	1	80	0	0	0	0	0	0
NODE_576_length_80_cov_76.000000	1	80	0	0	0	0	0	0
NODE_584_length_79_cov_265.500000	1	79	0	0	0	0	0	0
NODE_585_length_79_cov_231.000000	1	79	0	0	0	0	0	0
NODE_605_length_78_cov_128.000000	1	78	0	0	0	0	0	0
NODE_606_length_78_cov_96.000000	1	78	0	0	0	0	0	0
