#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_349_length_233_cov_0.948718	1	233	2	233	100	1.29614	33.6	60
NODE_350_length_233_cov_0.846154	1	233	2	233	100	1.29614	33.8	60
NODE_351_length_232_cov_1.909677	1	232	4	232	100	2.60345	35.9	60
NODE_352_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.1	60
NODE_353_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.4	60
NODE_354_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.2	60
NODE_355_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.6	60
NODE_356_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.3	60
NODE_357_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_358_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_359_length_231_cov_0.961039	1	231	2	231	100	1.30736	34.9	60
NODE_360_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.1	60
NODE_361_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_362_length_231_cov_0.376623	1	231	28	231	100	5.57576	34.7	56
NODE_363_length_230_cov_59.601307	1	230	86	229	99.5652	48.9652	35.4	0
NODE_364_length_230_cov_0.967320	1	230	2	230	100	1.31304	34.9	60
NODE_365_length_230_cov_0.967320	1	230	2	230	100	1.31304	35.7	60
NODE_366_length_230_cov_0.856209	1	230	4	230	100	1.8913	36.4	60
NODE_367_length_230_cov_0.830065	1	230	2	230	100	1.31304	34.2	60
NODE_368_length_230_cov_0.790850	1	230	2	230	100	1.31304	35.1	60
NODE_369_length_229_cov_1.947368	1	229	4	229	100	2.63755	36.4	60
NODE_370_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.1	60
NODE_371_length_229_cov_0.973684	1	229	2	229	100	1.31878	35.8	60
NODE_372_length_229_cov_0.973684	1	229	2	229	100	1.31878	34.4	60
NODE_373_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.6	60
NODE_374_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.7	60
NODE_375_length_226_cov_113.073826	1	226	260	226	100	157.31	35.1	58.2
NODE_376_length_226_cov_66.362416	1	226	65	226	100	39.646	35.7	48
NODE_377_length_224_cov_400.149660	1	224	749	224	100	447.228	35.2	51.2
NODE_378_length_220_cov_76.867133	1	220	179	220	100	102.141	35	34.9
NODE_379_length_220_cov_48.244755	1	220	73	220	100	44.6409	34.8	44.8
NODE_380_length_215_cov_59.065217	1	215	172	215	100	102.535	34.6	45.8
NODE_381_length_214_cov_29.189781	1	214	111	214	100	62.8318	34.3	45.3
NODE_382_length_213_cov_58.669118	1	213	123	213	100	78.0235	35.1	53.3
NODE_383_length_212_cov_34.740741	1	212	63	212	100	38.3774	34.8	55.6
NODE_384_length_211_cov_77.582090	1	211	227	211	100	145.569	35	49.8
NODE_385_length_210_cov_1.022556	1	210	11	162	77.1429	3.24286	33.1	14
NODE_386_length_208_cov_34.083969	1	208	74	208	100	40.1971	34.9	48.9
NODE_387_length_208_cov_0.587786	1	208	100	208	100	58.125	34.4	31.2
NODE_388_length_206_cov_1150.651163	1	206	2483	206	100	1470.18	35.4	42.4
NODE_389_length_206_cov_62.108527	1	206	42	206	100	25.3058	35.9	37.1
NODE_390_length_205_cov_81.679688	1	205	163	205	100	105.107	35.5	58.3
NODE_391_length_203_cov_129.500000	1	203	212	203	100	138.581	35	47
NODE_392_length_200_cov_1126.691057	1	200	4134	200	100	2689.51	35.2	42.9
NODE_393_length_199_cov_76.114754	1	199	106	199	100	69.4322	35.6	55.5
NODE_394_length_198_cov_70.371901	1	198	172	198	100	105.889	35.2	44.4
NODE_395_length_197_cov_141.966667	1	197	278	197	100	184.376	35	21.8
NODE_396_length_196_cov_441.436975	1	196	578	196	100	388.143	35.2	43.1
NODE_397_length_196_cov_222.394958	1	196	407	196	100	268.73	35.2	55.2
NODE_398_length_194_cov_52.717949	1	194	99	194	100	67.2887	35.4	49.9
NODE_399_length_194_cov_42.632479	1	194	74	194	100	51.1804	35	48.8
NODE_400_length_193_cov_55.922414	1	193	100	193	100	69.3264	35.1	49.1
NODE_401_length_193_cov_31.362069	1	193	59	193	100	40.2798	35.1	44.4
NODE_402_length_192_cov_2.043478	1	192	18	192	100	6.48958	34.8	25.2
NODE_403_length_191_cov_91.061404	1	191	126	191	100	87.7696	35.6	53.1
NODE_404_length_191_cov_58.412281	1	191	61	191	100	42.9843	35	52
NODE_405_length_190_cov_129.221239	1	190	255	190	100	179.821	35.2	49.2
NODE_406_length_189_cov_51.875000	1	189	97	189	100	65.1534	35.3	50.1
NODE_407_length_188_cov_49.225225	1	188	103	188	100	70.4468	34.6	52.4
NODE_408_length_182_cov_41.304762	1	182	189	182	100	105.698	35.3	33.1
NODE_409_length_181_cov_151.278846	1	181	315	181	100	216.514	35.3	49
NODE_410_length_179_cov_405.068627	1	179	763	179	100	543.872	34.9	51.8
NODE_411_length_179_cov_67.245098	1	179	104	179	100	77.1508	35.2	56.3
NODE_412_length_178_cov_66.059406	1	178	104	178	100	73.1236	35.4	48.4
NODE_413_length_177_cov_50.240000	1	177	52	177	100	37.5819	35.3	45.8
NODE_414_length_176_cov_412.989899	1	176	261	176	100	192.506	34.9	0
NODE_415_length_176_cov_52.242424	1	176	59	176	100	42.142	35.4	45.2
NODE_416_length_170_cov_148.698925	1	170	109	170	100	74.2882	34.8	33.9
NODE_417_length_169_cov_331.869565	1	169	458	169	100	341.521	35.1	42.2
NODE_418_length_169_cov_218.021739	1	169	343	169	100	256.231	35.4	51.4
NODE_419_length_167_cov_3615.655556	1	167	6269	167	100	5058.26	35.1	45.5
NODE_420_length_167_cov_260.766667	1	167	356	167	100	267.641	35.1	51.1
NODE_421_length_165_cov_673.409091	1	165	514	165	100	397.545	35.5	38.1
NODE_422_length_164_cov_52.287356	1	164	49	164	100	38.9329	34.2	44.6
NODE_423_length_164_cov_33.620690	1	164	73	164	100	51.4695	34.3	45.2
NODE_424_length_163_cov_39.453488	1	163	803	163	100	627.687	35	34.3
NODE_425_length_162_cov_155.741176	1	162	2845	162	100	2149.12	35.2	38.6
NODE_426_length_162_cov_0.635294	1	162	16	160	98.7654	8.05556	35.4	45.6
NODE_427_length_160_cov_206.686747	1	160	104	160	100	76.825	34.9	36.8
NODE_428_length_160_cov_123.421687	1	160	170	160	100	133.062	35.3	44
NODE_429_length_159_cov_199.707317	1	159	412	159	100	303.547	34.7	46.7
NODE_430_length_158_cov_437.925926	1	158	243	158	100	185.639	34.9	30
NODE_431_length_158_cov_243.222222	1	158	326	158	100	256.873	34.6	53.2
NODE_432_length_158_cov_66.345679	1	158	108	158	100	85.0823	35.2	37.5
NODE_433_length_156_cov_62.987342	1	156	55	156	100	44.9872	35.3	44
NODE_434_length_155_cov_561.782051	1	155	667	155	100	541.91	35.3	30.4
NODE_435_length_155_cov_446.641026	1	155	538	155	100	443.981	35	33.9
NODE_436_length_155_cov_442.358974	1	155	558	155	100	454.994	35	33.6
NODE_437_length_155_cov_370.179487	1	155	521	155	100	408.729	35.4	29.3
NODE_438_length_155_cov_335.897436	1	155	422	155	100	339.419	35.3	29.7
NODE_439_length_155_cov_308.435897	1	155	73	155	100	49.8258	34.9	0.603
NODE_440_length_155_cov_294.397436	1	155	52	155	100	33.0774	35.1	0
NODE_441_length_155_cov_271.461538	1	155	352	155	100	280.103	35.1	30.4
NODE_442_length_155_cov_120.794872	1	155	274	155	100	209.632	34.6	27.3
NODE_443_length_155_cov_108.166667	1	155	144	155	100	121.619	35.5	34
NODE_444_length_155_cov_91.102564	1	155	766	155	100	595.374	29.4	28.7
NODE_445_length_155_cov_69.435897	1	155	28	148	95.4839	21.3226	36.1	0
NODE_446_length_155_cov_65.935897	1	155	15	155	100	11.9935	35.6	0
NODE_447_length_155_cov_62.628205	1	155	4	106	68.3871	2.05161	36.5	0
NODE_448_length_155_cov_62.166667	1	155	9	128	82.5806	5.52258	35	0
NODE_449_length_155_cov_59.705128	1	155	27	148	95.4839	20.3161	36.1	0
NODE_450_length_155_cov_59.589744	1	155	15	151	97.4194	11.3226	35.9	0
NODE_451_length_155_cov_58.756410	1	155	3	113	72.9032	1.93548	36.3	0
NODE_452_length_155_cov_57.935897	1	155	14	154	99.3548	11.6645	36.7	0
NODE_453_length_155_cov_56.230769	1	155	877	155	100	709.626	33.7	1.43
NODE_454_length_155_cov_54.487179	1	155	118	155	100	95.4645	35.3	40.9
NODE_455_length_155_cov_54.166667	1	155	22	155	100	17.8065	33.6	0
NODE_456_length_155_cov_52.384615	1	155	526	155	100	409.097	34.5	37.8
NODE_457_length_155_cov_49.461538	1	155	16	151	97.4194	12.2903	34.8	0
NODE_458_length_155_cov_49.333333	1	155	27	155	100	22.6387	35.3	30.6
NODE_459_length_155_cov_48.974359	1	155	59	155	100	48.6839	35.7	37.8
NODE_460_length_155_cov_48.576923	1	155	21	155	100	16	36.2	0
NODE_461_length_155_cov_48.038462	1	155	65	155	100	50.6065	34.9	39.3
NODE_462_length_155_cov_46.756410	1	155	9	155	100	7.4129	35	32.4
NODE_463_length_155_cov_46.717949	1	155	647	155	100	552.626	35	37
NODE_464_length_155_cov_45.358974	1	155	53	155	100	42.2129	35.7	34.5
NODE_465_length_155_cov_44.782051	1	155	32	155	100	25.7161	35.5	17.6
NODE_466_length_155_cov_44.153846	1	155	23	155	100	18.729	36.2	36.3
NODE_467_length_155_cov_43.435897	1	155	27	155	100	20.7032	33.1	32
NODE_468_length_155_cov_42.500000	1	155	13	155	100	10.4774	32.5	22.9
NODE_469_length_155_cov_42.397436	1	155	33	155	100	25.5355	35.3	37.3
NODE_470_length_155_cov_40.512821	1	155	57	155	100	46.8968	35.5	42
NODE_471_length_155_cov_40.115385	1	155	4	154	99.3548	3.22581	36.4	47
NODE_472_length_155_cov_37.282051	1	155	46	155	100	38.1484	35.9	32.7
NODE_473_length_155_cov_36.269231	1	155	6	151	97.4194	4.23226	33.7	35
NODE_474_length_155_cov_36.256410	1	155	2	146	94.1935	1.88387	34.1	9
NODE_475_length_155_cov_33.525641	1	155	22	150	96.7742	16.7161	34.7	35.3
NODE_476_length_155_cov_32.410256	1	155	21	155	100	15.9355	35.6	34.7
NODE_477_length_155_cov_29.538462	1	155	906	155	100	742.303	33.7	1.47
NODE_478_length_155_cov_28.487179	1	155	5	124	80	1.8	36.1	20.4
NODE_479_length_155_cov_28.282051	1	155	1032	155	100	880.277	33.8	1.9
NODE_480_length_155_cov_27.089744	1	155	991	155	100	827.213	33.7	1.88
NODE_481_length_154_cov_270.363636	1	154	587	154	100	462.747	34.8	41.4
NODE_482_length_154_cov_48.896104	1	154	61	154	100	49.7922	35.4	46.8
NODE_483_length_154_cov_29.233766	1	154	561	154	100	417.097	33.6	0.576
NODE_484_length_153_cov_28.986842	1	153	38	153	100	29.5817	34.6	47.7
NODE_485_length_152_cov_474.226667	1	152	764	152	100	465.48	35.3	23.5
NODE_486_length_151_cov_107.093333	1	151	532	151	100	436.954	34	1.79
NODE_487_length_152_cov_53.320000	1	152	97	152	100	74.7039	35.4	50.8
NODE_488_length_152_cov_37.586667	1	152	42	152	100	34.3289	34.4	56.7
NODE_489_length_151_cov_106.945946	1	151	146	151	100	119.894	35.2	53.6
NODE_490_length_151_cov_54.662162	1	151	91	151	100	69.1589	34.7	48.7
NODE_491_length_151_cov_51.486486	1	151	34	151	100	28.2781	35.1	44.6
NODE_492_length_151_cov_44.689189	1	151	76	151	100	55.3046	34.7	38.9
NODE_493_length_151_cov_3.189189	1	151	26	151	100	10.8675	35.5	20.7
NODE_494_length_150_cov_107.383562	1	150	71	150	100	34.96	33.7	15.9
NODE_495_length_149_cov_538.722222	1	149	500	149	100	423.141	35	35.4
NODE_496_length_149_cov_492.236111	1	149	573	149	100	475.664	35.1	50.1
NODE_497_length_149_cov_468.902778	1	149	116	149	100	80.9396	35.1	33.9
NODE_498_length_149_cov_135.027778	1	149	108	149	100	88.7248	34.9	30.3
NODE_499_length_149_cov_86.361111	1	149	599	149	100	503.322	35.1	38.5
NODE_500_length_149_cov_52.333333	1	149	1501	149	100	1177.65	34.6	32.4
NODE_501_length_149_cov_50.805556	1	149	25	149	100	16.2886	34.7	18.2
NODE_502_length_148_cov_299.436620	1	148	324	148	100	268.257	35.2	35.4
NODE_503_length_148_cov_55.352113	1	148	23	148	100	18.0946	35	39.3
NODE_504_length_147_cov_64.042857	1	147	79	147	100	67.0068	35	49.4
NODE_505_length_146_cov_2571.695652	1	146	3564	146	100	3112.78	35.5	46.8
NODE_506_length_146_cov_399.246377	1	146	546	146	100	429.349	35.2	36.8
NODE_507_length_146_cov_73.260870	1	146	673	146	100	591.733	34.8	38.7
NODE_508_length_146_cov_51.913043	1	146	69	146	100	47.1164	35.4	34
NODE_509_length_146_cov_41.202899	1	146	119	146	100	100.719	35.3	32.9
NODE_510_length_145_cov_171.647059	1	145	165	145	100	129.366	35.4	31.2
NODE_511_length_145_cov_55.338235	1	145	68	145	100	56.2207	34.8	48
NODE_512_length_145_cov_46.897059	1	145	88	145	100	57.531	35.8	31.5
NODE_513_length_144_cov_338.716418	1	144	67	144	100	47.9792	35.1	26
NODE_514_length_144_cov_221.611940	1	144	216	144	100	185.229	35.1	53.3
NODE_515_length_144_cov_107.985075	1	144	180	144	100	142.472	33.2	32.6
NODE_516_length_143_cov_196.545455	1	143	202	143	100	167.741	35.6	47.8
NODE_517_length_143_cov_112.000000	1	143	21	141	98.6014	10.8811	34.8	9.52
NODE_518_length_143_cov_71.984848	1	143	38	143	100	33.2378	34.5	26.9
NODE_519_length_143_cov_64.787879	1	143	70	143	100	58.1469	35.4	46.2
NODE_520_length_143_cov_63.045455	1	143	348	143	100	279.35	34.8	27
NODE_521_length_143_cov_56.651515	1	143	118	143	100	92.9231	34.9	18
NODE_522_length_143_cov_44.939394	1	143	3485	143	100	2915.03	35.3	34.7
NODE_523_length_143_cov_39.590909	1	143	57	142	99.3007	36.9161	35.2	0
NODE_524_length_142_cov_222.461538	1	142	303	142	100	252.225	33.5	35.1
NODE_525_length_142_cov_47.815385	1	142	1018	142	100	897.204	34.9	36.7
NODE_526_length_141_cov_144.656250	1	141	206	141	100	173.567	33.6	26.9
NODE_527_length_141_cov_81.765625	1	141	122	141	100	97.1631	33.1	25.9
NODE_528_length_141_cov_49.609375	1	141	59	141	100	49.0496	35	42.9
NODE_529_length_140_cov_204.222222	1	140	852	140	100	750.093	35.1	40.1
NODE_530_length_140_cov_104.507937	1	140	72	140	100	60.8286	35.5	38.3
NODE_531_length_140_cov_56.904762	1	140	69	140	100	57.9357	35.3	47.3
NODE_532_length_140_cov_47.873016	1	140	87	140	100	77.1214	35.5	30
NODE_533_length_140_cov_47.746032	1	140	192	140	100	154.157	35.2	31.7
NODE_534_length_140_cov_44.269841	1	140	30	140	100	24.8071	36.5	38.4
NODE_535_length_140_cov_42.396825	1	140	416	140	100	358.671	34.4	31.5
NODE_536_length_141_cov_30.317460	1	141	1042	141	100	846.603	34.6	35.9
NODE_537_length_139_cov_63.725806	1	139	38	139	100	30.8273	35.1	27
NODE_538_length_139_cov_61.709677	1	139	217	139	100	149.806	34.7	29.4
NODE_539_length_138_cov_131.229508	1	138	188	138	100	156.449	35.2	45
NODE_540_length_138_cov_128.295082	1	138	1435	138	100	1239.28	35.1	41.7
NODE_541_length_137_cov_152.900000	1	137	628	137	100	572.124	35.2	33.7
NODE_542_length_137_cov_122.433333	1	137	75	137	100	61.4745	34.9	33
NODE_543_length_137_cov_99.150000	1	137	83	137	100	67.3577	34.8	29.4
NODE_544_length_137_cov_53.833333	1	137	38	137	100	20.8321	33.9	7.76
NODE_545_length_136_cov_762.016949	1	136	702	136	100	629.324	35.3	51.6
NODE_546_length_135_cov_102.620690	1	135	186	135	100	143.97	34	33
NODE_547_length_135_cov_101.913793	1	135	20	135	100	13.1407	34.7	31.3
NODE_548_length_135_cov_88.775862	1	135	25	135	100	13.5259	35.3	23.1
NODE_549_length_135_cov_59.551724	1	135	137	135	100	90.9185	34.9	29.1
NODE_550_length_135_cov_32.655172	1	135	39	135	100	29.9185	35.6	33.3
NODE_551_length_135_cov_3.120690	1	135	400	135	100	130.074	25.9	1.45
NODE_552_length_134_cov_381.385965	1	134	601	134	100	531.649	34.8	43.1
NODE_553_length_134_cov_354.649123	1	134	87	134	100	54.5821	34.8	24.6
NODE_554_length_134_cov_337.719298	1	134	63	134	100	46.4776	35.1	28.7
NODE_555_length_134_cov_270.614035	1	134	78	134	100	48.9478	34.8	0
NODE_556_length_134_cov_54.754386	1	134	50	134	100	44.1493	35.4	33.8
NODE_557_length_134_cov_48.000000	1	134	37	134	100	28.806	35.1	25.6
NODE_558_length_134_cov_46.543860	1	134	29	134	100	18.7239	35.3	33.3
NODE_559_length_134_cov_28.824561	1	134	70	134	100	54.3955	34.7	31.2
NODE_560_length_134_cov_25.649123	1	134	28	134	100	23.9328	35.3	49
NODE_561_length_133_cov_534.892857	1	133	387	133	100	351.421	35.1	41.5
NODE_562_length_133_cov_113.982143	1	133	63	133	100	55.3233	34.7	32.6
NODE_563_length_133_cov_52.142857	1	133	64	133	100	56.4135	35	46.9
NODE_564_length_133_cov_40.625000	1	133	9	133	100	5.84962	34.5	0
NODE_565_length_132_cov_278.472727	1	132	123	132	100	99.6515	35.5	41.1
NODE_566_length_132_cov_141.145455	1	132	47	132	100	36.7045	34.9	23.9
NODE_567_length_131_cov_207.333333	1	131	87	131	100	63.4198	35.5	45
NODE_568_length_131_cov_150.351852	1	131	106	131	100	84.2977	35.2	26.3
NODE_569_length_131_cov_133.037037	1	131	9	128	97.7099	6.59542	34.7	40.7
NODE_570_length_131_cov_128.888889	1	131	69	131	100	55.2595	34.6	29.9
NODE_571_length_131_cov_63.796296	1	131	369	131	100	274.107	35.1	12.6
NODE_572_length_131_cov_61.259259	1	131	15	131	100	10.0382	36.2	9.47
NODE_573_length_131_cov_60.388889	1	131	33	131	100	23.0076	35.8	19.1
NODE_574_length_131_cov_57.111111	1	131	26	131	100	22.2214	35.5	35.5
NODE_575_length_131_cov_53.777778	1	131	19	131	100	13.2748	34.1	23.4
NODE_576_length_131_cov_44.925926	1	131	55	131	100	40.5191	34.9	32.3
NODE_577_length_131_cov_1.703704	1	131	158	131	100	144.153	34.3	15.8
NODE_578_length_130_cov_442.962264	1	130	447	130	100	403.123	34.9	44.3
NODE_579_length_129_cov_134.596154	1	129	202	129	100	179.496	35.6	17.5
NODE_580_length_129_cov_54.057692	1	129	49	129	100	44.8062	35.5	50.4
NODE_581_length_129_cov_28.192308	1	129	68	129	100	54.1628	34.3	28.1
NODE_582_length_128_cov_464.235294	1	128	139	128	100	112.055	34.7	10.7
NODE_583_length_128_cov_279.568627	1	128	167	128	100	152.281	34.5	34.8
NODE_584_length_128_cov_197.549020	1	128	560	128	100	453.672	35.3	13.6
NODE_585_length_128_cov_162.000000	1	128	36	128	100	27.375	34.3	38.4
NODE_586_length_128_cov_36.823529	1	128	2	87	67.9688	0.679688	35.3	30
NODE_587_length_128_cov_34.764706	1	128	120	128	100	104.312	35.4	31.3
NODE_588_length_127_cov_201.100000	1	127	300	127	100	242.409	35.3	20.2
NODE_589_length_127_cov_93.020000	1	127	172	127	100	149.551	34.7	32
NODE_590_length_127_cov_2.440000	1	127	2	112	88.189	1.76378	36.9	43
NODE_591_length_126_cov_324.285714	1	126	303	126	100	278.079	35	42.6
NODE_592_length_126_cov_80.183673	1	126	189	126	100	165.825	35.3	25.1
NODE_593_length_125_cov_736.208333	1	125	677	125	100	576.544	34.7	42.8
NODE_594_length_125_cov_303.416667	1	125	290	125	100	259.336	35.1	32.5
NODE_595_length_125_cov_55.875000	1	125	18	125	100	12.872	36.2	28.4
NODE_596_length_125_cov_51.520833	1	125	26	125	100	21.36	34.7	33.2
NODE_597_length_125_cov_47.562500	1	125	138	125	100	124.6	34.9	34.4
NODE_598_length_125_cov_44.104167	1	125	17	125	100	12.888	34.9	30.1
NODE_599_length_124_cov_1565.936170	1	124	110	124	100	70.5081	34.8	1.41
NODE_600_length_123_cov_37.956522	1	123	597	123	100	539.382	34.1	26.5
NODE_601_length_122_cov_577.577778	1	122	82	122	100	64.7623	34.9	24.3
NODE_602_length_122_cov_555.533333	1	122	65	122	100	41.4344	33.7	21.9
NODE_603_length_122_cov_404.777778	1	122	1515	122	100	1360.75	35.4	34.7
NODE_604_length_122_cov_246.644444	1	122	45	122	100	31.9262	33.8	29.8
NODE_605_length_122_cov_57.000000	1	122	18	119	97.541	9.84426	34.3	6.11
NODE_606_length_121_cov_446.045455	1	121	61	121	100	42.5207	34.8	19.7
NODE_607_length_119_cov_350.023810	1	119	51	119	100	43.1345	34.9	17.3
NODE_608_length_119_cov_280.214286	1	119	199	119	100	184.664	35.5	25.8
NODE_609_length_119_cov_274.761905	1	119	251	119	100	221.697	35.5	24
NODE_610_length_119_cov_266.976190	1	119	18	118	99.1597	10.5714	36.1	11.2
NODE_611_length_119_cov_200.571429	1	119	5	85	71.4286	2.89076	35.9	0
NODE_612_length_119_cov_191.952381	1	119	1	103	86.5546	0.865546	27.6	0
NODE_613_length_119_cov_169.214286	1	119	526	119	100	477.193	35	25.6
NODE_614_length_119_cov_147.404762	1	119	1027	119	100	946.429	35.4	30.3
NODE_615_length_119_cov_99.071429	1	119	14	119	100	8.43697	33.7	26.6
NODE_616_length_119_cov_95.809524	1	119	73	119	100	61.2857	34.4	33.1
NODE_617_length_119_cov_62.619048	1	119	5	116	97.479	4.42857	36.5	40.6
NODE_618_length_118_cov_41.195122	1	118	31	118	100	26.7797	33.8	34.1
NODE_619_length_118_cov_39.463415	1	118	12	118	100	10.5847	35.1	40.1
NODE_620_length_117_cov_445.900000	1	117	362	117	100	336.983	34.8	37.4
NODE_621_length_117_cov_177.425000	1	117	21	117	100	16.0684	35.7	34.2
NODE_622_length_117_cov_53.625000	1	117	11	115	98.2906	9.5641	34.1	0
NODE_623_length_116_cov_490.230769	1	116	27	116	100	21.3017	34.9	22.1
NODE_624_length_116_cov_298.461538	1	116	245	116	100	224.629	34.9	34
NODE_625_length_116_cov_233.974359	1	116	47	116	100	35.2931	34.4	36.9
NODE_626_length_116_cov_187.230769	1	116	17	116	100	12.1983	34.8	25.1
NODE_627_length_116_cov_152.333333	1	116	27	116	100	21.9224	35.2	35.1
NODE_628_length_116_cov_107.025641	1	116	17	115	99.1379	11.2586	35.1	9.71
NODE_629_length_116_cov_26.794872	1	116	40	116	100	29.7672	34.8	25.7
NODE_630_length_115_cov_90.552632	1	115	96	115	100	83.8087	34.5	35.9
NODE_631_length_115_cov_39.894737	1	115	14	115	100	7.47826	34.2	14.6
NODE_632_length_114_cov_4433.864865	1	114	166	114	100	114.579	35.2	0.114
NODE_633_length_114_cov_235.567568	1	114	7	114	100	5.92982	36.1	0
NODE_634_length_114_cov_149.945946	1	114	78	114	100	59.693	34.8	18
NODE_635_length_114_cov_92.810811	1	114	83	114	100	74.0965	35	24.1
NODE_636_length_113_cov_1467.250000	1	113	60	112	99.115	42.4159	34.2	0.883
NODE_637_length_113_cov_347.500000	1	113	39	113	100	26.0442	35.2	3.08
NODE_638_length_113_cov_200.750000	1	113	169	113	100	154.664	34.8	28.7
NODE_639_length_113_cov_176.166667	1	113	53	113	100	35.115	34	12.2
NODE_640_length_113_cov_151.666667	1	113	87	113	100	68.4956	35	10.4
NODE_642_length_113_cov_65.972222	1	113	40	113	100	26.6372	34.1	13.4
NODE_643_length_113_cov_58.222222	1	113	420	113	100	373.168	35.7	29.9
NODE_644_length_113_cov_54.861111	1	113	6	102	90.2655	3.50442	35.9	0
NODE_645_length_113_cov_54.472222	1	113	47	113	100	35.5841	35.2	6.98
NODE_646_length_113_cov_51.888889	1	113	8	113	100	6.47788	35.9	3.25
NODE_647_length_113_cov_46.861111	1	113	12	113	100	9.54867	35.8	5.5
NODE_648_length_113_cov_46.361111	1	113	6	105	92.9204	3.53982	31.6	0
NODE_649_length_113_cov_41.444444	1	113	3	84	74.3363	1.33628	35.8	0
NODE_651_length_112_cov_403.800000	1	112	383	112	100	344.179	34.8	28.1
NODE_652_length_112_cov_173.714286	1	112	25	111	99.1071	16.4107	35.7	28.7
NODE_653_length_112_cov_51.514286	1	112	1	89	79.4643	0.794643	29.4	48
NODE_654_length_112_cov_44.971429	1	112	4	95	84.8214	3.23214	36.2	28
NODE_655_length_111_cov_420.382353	1	111	122	111	100	75.7477	33.8	1.08
NODE_656_length_111_cov_176.941176	1	111	42	111	100	37.1892	35.5	26.5
NODE_657_length_111_cov_127.411765	1	111	129	111	100	115.928	34.9	27.2
NODE_659_length_111_cov_48.176471	1	111	48	111	100	43.4414	35.2	18.8
NODE_660_length_111_cov_38.588235	1	111	46	111	100	40.6306	34.6	27.9
NODE_661_length_111_cov_33.882353	1	111	31	111	100	25.4775	34.4	18.5
NODE_662_length_110_cov_959.666667	1	110	75	110	100	61.6909	34.4	35.7
NODE_663_length_110_cov_641.121212	1	110	436	110	100	401.555	34.9	26.4
NODE_664_length_110_cov_624.636364	1	110	38	110	100	30.2818	34.2	2.45
NODE_665_length_110_cov_383.151515	1	110	56	110	100	41.2273	35.6	27.9
NODE_666_length_110_cov_316.030303	1	110	264	110	100	246.591	34.9	30.1
NODE_667_length_110_cov_157.909091	1	110	5	97	88.1818	3.08182	35.1	0
NODE_668_length_110_cov_99.757576	1	110	51	110	100	44.8273	34.9	29.6
NODE_669_length_110_cov_89.181818	1	110	58	110	100	54.2455	35.4	35.9
NODE_670_length_110_cov_54.333333	1	110	26	110	100	23.6364	34.5	19
NODE_671_length_110_cov_40.878788	1	110	4	84	76.3636	2.72727	34.8	25
NODE_672_length_109_cov_147.625000	1	109	24	109	100	16.9817	34.7	25
NODE_673_length_109_cov_47.375000	1	109	65	109	100	51.8899	34.9	18.2
NODE_674_length_108_cov_419.806452	1	108	62	108	100	35.2778	34.5	2.55
NODE_675_length_108_cov_277.483871	1	108	97	108	100	89.6759	35.4	25
NODE_676_length_108_cov_142.645161	1	108	40	108	100	38	34.9	28.4
NODE_677_length_107_cov_670.266667	1	107	24	104	97.1963	14.6542	34.7	0.417
NODE_678_length_107_cov_546.900000	1	107	17	105	98.1308	12.6168	34.9	0
NODE_679_length_107_cov_330.433333	1	107	20	107	100	15	35.6	28.3
NODE_680_length_107_cov_224.433333	1	107	12	107	100	9.96262	35.9	30.8
NODE_681_length_107_cov_200.033333	1	107	15	107	100	13.6542	36.4	10
NODE_682_length_107_cov_176.233333	1	107	8	97	90.6542	5.04673	36.4	0
NODE_683_length_107_cov_140.100000	1	107	89	107	100	79.7009	34.8	23.9
NODE_684_length_107_cov_137.466667	1	107	3	92	85.9813	2.31776	33.4	0
NODE_685_length_107_cov_117.300000	1	107	6	93	86.9159	3.84112	35.6	12.3
NODE_686_length_107_cov_63.000000	1	107	115	107	100	84.972	34.8	12
NODE_687_length_107_cov_32.700000	1	107	9	101	94.3925	5.79439	35.6	29.4
NODE_688_length_107_cov_2.500000	1	107	1	67	62.6168	0.626168	29.5	0
NODE_689_length_106_cov_1968.137931	1	106	1149	106	100	1094.5	35.3	34.4
NODE_690_length_106_cov_713.413793	1	106	334	106	100	312.67	34.7	25.6
NODE_691_length_106_cov_215.586207	1	106	96	106	100	76.6887	34.8	22.9
NODE_692_length_106_cov_160.689655	1	106	96	106	100	91.3113	34.8	22.1
NODE_693_length_106_cov_58.689655	1	106	35	106	100	31.7547	34.5	30.2
NODE_694_length_105_cov_1350.178571	1	105	152	105	100	124.781	34.3	2.72
NODE_695_length_105_cov_980.928571	1	105	22	103	98.0952	16.5333	35.7	0
NODE_696_length_105_cov_128.428571	1	105	9	105	100	7.31429	34.8	22.9
