#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_348_length_233_cov_0.948718	1	233	2	233	100	1.29614	36.4	60
NODE_349_length_233_cov_0.948718	1	233	2	233	100	1.29614	33.6	60
NODE_350_length_233_cov_0.846154	1	233	2	233	100	1.29614	33.8	60
NODE_351_length_232_cov_1.909677	1	232	4	232	100	2.60345	35.9	60
NODE_352_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.1	60
NODE_353_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.4	60
NODE_354_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.2	60
NODE_355_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.6	60
NODE_356_length_232_cov_0.954839	1	232	2	232	100	1.30172	36.3	60
NODE_357_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_358_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_359_length_231_cov_0.961039	1	231	2	231	100	1.30736	34.9	60
NODE_360_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.1	60
NODE_361_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_362_length_231_cov_0.376623	1	231	26	231	100	5.38095	34.7	56
NODE_363_length_230_cov_59.601307	1	230	79	230	100	47.6652	34.9	0
NODE_364_length_230_cov_0.967320	1	230	2	230	100	1.31304	34.9	60
NODE_365_length_230_cov_0.967320	1	230	2	230	100	1.31304	35.7	60
NODE_366_length_230_cov_0.856209	1	230	4	230	100	1.8913	36.4	60
NODE_367_length_230_cov_0.830065	1	230	2	230	100	1.31304	34.2	60
NODE_368_length_230_cov_0.790850	1	230	2	230	100	1.31304	35.1	60
NODE_369_length_229_cov_1.947368	1	229	4	229	100	2.63755	36.4	60
NODE_370_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.1	60
NODE_371_length_229_cov_0.973684	1	229	2	229	100	1.31878	35.8	60
NODE_372_length_229_cov_0.973684	1	229	2	229	100	1.31878	34.4	60
NODE_373_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.6	60
NODE_374_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.7	60
NODE_375_length_226_cov_113.073826	1	226	263	226	100	158.496	35.1	57.8
NODE_376_length_226_cov_66.362416	1	226	61	225	99.5575	38	35.7	50.6
NODE_377_length_224_cov_400.149660	1	224	752	224	100	449.201	35.2	50.9
NODE_378_length_220_cov_76.867133	1	220	171	220	100	98.7545	34.9	37
NODE_379_length_220_cov_48.244755	1	220	73	220	100	44.5591	34.8	44.1
NODE_380_length_215_cov_59.065217	1	215	171	215	100	104.563	34.5	47.9
NODE_381_length_214_cov_29.189781	1	214	105	214	100	59.4486	34.5	46.8
NODE_382_length_213_cov_58.669118	1	213	125	213	100	79.1455	35	53.3
NODE_383_length_212_cov_34.740741	1	212	65	212	100	39.8679	34.5	54.7
NODE_384_length_211_cov_77.582090	1	211	232	211	100	150.649	34.8	49.2
NODE_385_length_210_cov_1.022556	1	210	9	162	77.1429	2.74762	32.8	17.1
NODE_386_length_208_cov_34.083969	1	208	81	208	100	42.2452	34.9	43.5
NODE_387_length_208_cov_0.587786	1	208	120	208	100	69.5337	33.8	30.4
NODE_388_length_206_cov_1150.651163	1	206	2474	206	100	1487.28	35.3	42.5
NODE_389_length_206_cov_62.108527	1	206	43	206	100	25.7039	36	36
NODE_390_length_205_cov_81.679688	1	205	163	205	100	105.185	35.5	57.8
NODE_391_length_203_cov_129.500000	1	203	209	203	100	137.433	35	47.7
NODE_392_length_200_cov_1126.691057	1	200	4240	200	100	2799.78	34.9	43.4
NODE_393_length_199_cov_76.114754	1	199	113	199	100	71.9548	35.5	53.5
NODE_394_length_198_cov_70.371901	1	198	167	198	100	104.288	35.1	45.4
NODE_395_length_197_cov_141.966667	1	197	285	197	100	194.102	34.7	22.3
NODE_396_length_196_cov_441.436975	1	196	580	196	100	392.898	35.1	43
NODE_397_length_196_cov_222.394958	1	196	408	196	100	269.061	35.2	54.9
NODE_398_length_194_cov_52.717949	1	194	98	194	100	67.2216	35.4	50.4
NODE_399_length_194_cov_42.632479	1	194	74	194	100	51.1804	35	48.6
NODE_400_length_193_cov_55.922414	1	193	102	193	100	69.7409	35	48.2
NODE_401_length_193_cov_31.362069	1	193	57	193	100	39.9637	35	45.9
NODE_402_length_192_cov_2.043478	1	192	18	192	100	6.71354	34.8	23.6
NODE_403_length_191_cov_91.061404	1	191	126	191	100	88.9581	35.5	53.6
NODE_404_length_191_cov_58.412281	1	191	64	191	100	45.8377	34.8	51.7
NODE_405_length_190_cov_129.221239	1	190	261	190	100	183.642	35.1	48.6
NODE_406_length_189_cov_51.875000	1	189	95	189	100	66.6931	34.9	51.7
NODE_407_length_188_cov_49.225225	1	188	107	188	100	72.2074	34.4	50
NODE_408_length_182_cov_41.304762	1	182	184	182	100	106.011	35.1	33.4
NODE_409_length_181_cov_151.278846	1	181	328	181	100	229.265	35	50.1
NODE_410_length_179_cov_405.068627	1	179	774	179	100	561.134	34.8	51.9
NODE_411_length_179_cov_67.245098	1	179	108	179	100	78.8212	35.1	55.3
NODE_412_length_178_cov_66.059406	1	178	104	178	100	72.8596	35.3	47.9
NODE_413_length_177_cov_50.240000	1	177	51	177	100	36.6102	35.1	46.5
NODE_414_length_176_cov_412.989899	1	176	276	176	100	195.835	35.1	0
NODE_415_length_176_cov_52.242424	1	176	59	176	100	42.8352	35.4	44.1
NODE_416_length_170_cov_148.698925	1	170	103	170	100	72.5059	34.8	35.8
NODE_417_length_169_cov_331.869565	1	169	470	169	100	358.041	34.8	43.7
NODE_418_length_169_cov_218.021739	1	169	354	169	100	261.201	35.3	49.8
NODE_419_length_167_cov_3615.655556	1	167	6584	167	100	5333.77	34.9	45.3
NODE_420_length_167_cov_260.766667	1	167	363	167	100	274.102	35	51.4
NODE_421_length_165_cov_673.409091	1	165	509	165	100	396.679	35.4	38.9
NODE_422_length_164_cov_52.287356	1	164	52	164	100	41.8171	34	44.8
NODE_423_length_164_cov_33.620690	1	164	71	164	100	51.7256	34.1	47.1
NODE_424_length_163_cov_39.453488	1	163	838	163	100	660.84	34.7	34.8
NODE_425_length_162_cov_155.741176	1	162	2961	162	100	2249.62	34.9	38.8
NODE_426_length_162_cov_0.635294	1	162	18	160	98.7654	8.69753	35.1	46.1
NODE_427_length_160_cov_206.686747	1	160	105	160	100	77.3937	34.8	35.1
NODE_428_length_160_cov_123.421687	1	160	171	160	100	133.744	35.3	44.8
NODE_429_length_159_cov_199.707317	1	159	429	159	100	322.522	34.4	46.4
NODE_430_length_158_cov_437.925926	1	158	231	158	100	180.361	34.8	30.7
NODE_431_length_158_cov_243.222222	1	158	328	158	100	260.203	34.5	53.4
NODE_432_length_158_cov_66.345679	1	158	106	158	100	84.0063	35	38.8
NODE_433_length_156_cov_62.987342	1	156	58	156	100	47.2564	35	42.9
NODE_434_length_155_cov_561.782051	1	155	676	155	100	550.052	35.2	29.7
NODE_435_length_155_cov_446.641026	1	155	544	155	100	446.8	35	33.4
NODE_436_length_155_cov_442.358974	1	155	561	155	100	458.561	35	33.2
NODE_437_length_155_cov_370.179487	1	155	518	155	100	409.645	35.4	29.1
NODE_438_length_155_cov_335.897436	1	155	419	155	100	339.516	35.3	29.5
NODE_439_length_155_cov_308.435897	1	155	66	155	100	44.2258	34.5	0.667
NODE_440_length_155_cov_294.397436	1	155	44	154	99.3548	29.8516	35.4	0
NODE_441_length_155_cov_271.461538	1	155	363	155	100	286.006	35	29.6
NODE_442_length_155_cov_120.794872	1	155	276	155	100	216.387	34.5	27.8
NODE_443_length_155_cov_108.166667	1	155	144	155	100	121.684	35.5	34.3
NODE_444_length_155_cov_91.102564	1	155	1653	155	100	1034.89	27.5	18.8
NODE_445_length_155_cov_69.435897	1	155	36	148	95.4839	27.6452	35.8	0
NODE_446_length_155_cov_65.935897	1	155	18	152	98.0645	12.271	35.5	0
NODE_447_length_155_cov_62.628205	1	155	5	140	90.3226	3	34.5	0
NODE_448_length_155_cov_62.166667	1	155	3	115	74.1935	1.6129	34.1	0
NODE_449_length_155_cov_59.705128	1	155	29	145	93.5484	19.6581	36.2	0
NODE_450_length_155_cov_59.589744	1	155	17	152	98.0645	12.3871	36.1	0
NODE_451_length_155_cov_58.756410	1	155	9	151	97.4194	5.65806	35.6	0
NODE_452_length_155_cov_57.935897	1	155	2	91	58.7097	1.17419	36	0
NODE_453_length_155_cov_56.230769	1	155	885	155	100	751.142	33.3	1.44
NODE_454_length_155_cov_54.487179	1	155	127	155	100	101.916	34.9	39.7
NODE_455_length_155_cov_54.166667	1	155	15	154	99.3548	11.271	35.9	0
NODE_456_length_155_cov_52.384615	1	155	576	155	100	445.748	34.3	37.3
NODE_457_length_155_cov_49.461538	1	155	9	149	96.129	7.72258	36.3	0
NODE_458_length_155_cov_49.333333	1	155	26	155	100	22.4065	35.4	31.7
NODE_459_length_155_cov_48.974359	1	155	59	155	100	48.729	35.7	37.8
NODE_460_length_155_cov_48.576923	1	155	23	152	98.0645	17.3419	35.9	0
NODE_461_length_155_cov_48.038462	1	155	67	155	100	51	34.8	37
NODE_462_length_155_cov_46.756410	1	155	8	153	98.7097	5.45806	35.6	34
NODE_463_length_155_cov_46.717949	1	155	675	155	100	578.91	34.7	37.2
NODE_464_length_155_cov_45.358974	1	155	51	155	100	41.2516	35.7	36.1
NODE_465_length_155_cov_44.782051	1	155	32	155	100	25.729	35.5	17.6
NODE_466_length_155_cov_44.153846	1	155	23	155	100	18.7419	36.2	36.3
NODE_467_length_155_cov_43.435897	1	155	26	155	100	21.1613	32.8	33.8
NODE_468_length_155_cov_42.500000	1	155	11	155	100	8.96129	33.7	26
NODE_469_length_155_cov_42.397436	1	155	34	155	100	26.1419	35.5	36.6
NODE_470_length_155_cov_40.512821	1	155	59	155	100	49.5871	35.4	41.3
NODE_471_length_155_cov_40.115385	1	155	5	154	99.3548	3.45806	36.5	37.6
NODE_472_length_155_cov_37.282051	1	155	46	155	100	38.1871	35.9	32.7
NODE_473_length_155_cov_36.269231	1	155	9	151	97.4194	5.44516	34	27.2
NODE_474_length_155_cov_36.256410	1	155	3	153	98.7097	2.70968	32	6
NODE_475_length_155_cov_33.525641	1	155	22	150	96.7742	16.7161	34.7	35.3
NODE_476_length_155_cov_32.410256	1	155	23	155	100	16.6258	35.6	27.7
NODE_477_length_155_cov_29.538462	1	155	908	155	100	766.335	33.3	1.7
NODE_478_length_155_cov_28.487179	1	155	4	124	80	1.52903	36.1	25.5
NODE_479_length_155_cov_28.282051	1	155	1106	155	100	961.613	33.3	2.16
NODE_480_length_155_cov_27.089744	1	155	1047	155	100	897.206	33.2	2.03
NODE_481_length_154_cov_270.363636	1	154	610	154	100	480.312	34.6	40.7
NODE_482_length_154_cov_48.896104	1	154	63	154	100	51.5325	35.2	46.1
NODE_483_length_154_cov_29.233766	1	154	555	154	100	431.974	33.4	0.582
NODE_484_length_153_cov_28.986842	1	153	43	153	100	31.5556	34.6	42.9
NODE_485_length_152_cov_474.226667	1	152	818	152	100	505.48	35	21.5
NODE_486_length_151_cov_107.093333	1	151	534	151	100	450.49	33.8	1.82
NODE_487_length_152_cov_53.320000	1	152	95	152	100	74.0461	35.4	50.9
NODE_488_length_152_cov_37.586667	1	152	42	152	100	34.3421	34.4	57
NODE_489_length_151_cov_106.945946	1	151	153	151	100	125.881	35.2	53.4
NODE_490_length_151_cov_54.662162	1	151	93	151	100	70.0662	34.6	47
NODE_491_length_151_cov_51.486486	1	151	45	151	100	36.053	34.6	36.1
NODE_492_length_151_cov_44.689189	1	151	78	151	100	57.6026	34.5	38
NODE_493_length_151_cov_3.189189	1	151	25	151	100	10.7682	35.9	20.5
NODE_494_length_150_cov_107.383562	1	150	53	150	100	27.0333	33.9	17.1
NODE_495_length_149_cov_538.722222	1	149	519	149	100	432	34.9	34.2
NODE_496_length_149_cov_492.236111	1	149	582	149	100	482.383	35.1	49.5
NODE_497_length_149_cov_468.902778	1	149	110	149	100	76.9799	35	33.4
NODE_498_length_149_cov_135.027778	1	149	115	149	100	94.3154	34.8	29
NODE_499_length_149_cov_86.361111	1	149	651	149	100	548.047	34.7	37.6
NODE_500_length_149_cov_52.333333	1	149	1571	149	100	1253.07	34.4	34
NODE_501_length_149_cov_50.805556	1	149	20	149	100	12.3221	35.2	18.1
NODE_502_length_148_cov_299.436620	1	148	325	148	100	271.405	35.2	35
NODE_503_length_148_cov_55.352113	1	148	20	148	100	16.9459	34.9	42.5
NODE_504_length_147_cov_64.042857	1	147	83	147	100	68.8503	35	46
NODE_505_length_146_cov_2571.695652	1	146	3631	146	100	3197.9	35.4	46.7
NODE_506_length_146_cov_399.246377	1	146	568	146	100	451.445	35	36.4
NODE_507_length_146_cov_73.260870	1	146	701	146	100	619.205	34.6	38.2
NODE_508_length_146_cov_51.913043	1	146	57	146	100	40.5342	35	32.5
NODE_509_length_146_cov_41.202899	1	146	125	146	100	108.411	34.9	30.9
NODE_510_length_145_cov_171.647059	1	145	163	145	100	132.717	35.3	30.7
NODE_511_length_145_cov_55.338235	1	145	70	145	100	57.9172	34.6	49.1
NODE_512_length_145_cov_46.897059	1	145	100	145	100	62.3448	35.7	28.6
NODE_513_length_144_cov_338.716418	1	144	72	144	100	48.8819	34.6	23.6
NODE_514_length_144_cov_221.611940	1	144	219	144	100	186.764	35.1	52.8
NODE_515_length_144_cov_107.985075	1	144	184	144	100	144	33.1	31.7
NODE_516_length_143_cov_196.545455	1	143	191	143	100	166.434	35.5	51.5
NODE_517_length_143_cov_112.000000	1	143	25	142	99.3007	12.8531	35.1	8.04
NODE_518_length_143_cov_71.984848	1	143	37	143	100	32.958	34.6	27.7
NODE_519_length_143_cov_64.787879	1	143	66	143	100	57.7273	35.4	46.5
NODE_520_length_143_cov_63.045455	1	143	330	143	100	268.979	34.8	28.1
NODE_521_length_143_cov_56.651515	1	143	130	143	100	101.35	34.6	16.4
NODE_522_length_143_cov_44.939394	1	143	3422	143	100	2898.64	35.1	35.5
NODE_523_length_143_cov_39.590909	1	143	57	142	99.3007	40.0699	35.7	0
NODE_524_length_142_cov_222.461538	1	142	312	142	100	256.204	33.5	33.4
NODE_525_length_142_cov_47.815385	1	142	1069	142	100	944.746	34.8	36.5
NODE_526_length_141_cov_144.656250	1	141	213	141	100	176.532	33.7	25.4
NODE_527_length_141_cov_81.765625	1	141	122	141	100	96.6312	33.1	26
NODE_528_length_141_cov_49.609375	1	141	59	141	100	48.8014	34.9	42.9
NODE_529_length_140_cov_204.222222	1	140	867	140	100	772.436	34.9	40.4
NODE_530_length_140_cov_104.507937	1	140	67	140	100	59.25	35.4	38.8
NODE_531_length_140_cov_56.904762	1	140	74	140	100	60.4143	35.3	43.6
NODE_532_length_140_cov_47.873016	1	140	91	140	100	79.8929	35.4	29.4
NODE_533_length_140_cov_47.746032	1	140	181	140	100	143.979	35	29.5
NODE_534_length_140_cov_44.269841	1	140	30	140	100	24.8429	36.5	36
NODE_535_length_140_cov_42.396825	1	140	474	140	100	401.457	34.1	29.3
NODE_536_length_141_cov_30.317460	1	141	1110	141	100	904.794	34.4	35.3
NODE_537_length_139_cov_63.725806	1	139	38	139	100	32.6187	35.2	24.9
NODE_538_length_139_cov_61.709677	1	139	220	139	100	154.54	34.3	29.5
NODE_539_length_138_cov_131.229508	1	138	192	138	100	161.399	35	45
NODE_540_length_138_cov_128.295082	1	138	1476	138	100	1287.52	34.9	41.5
NODE_541_length_137_cov_152.900000	1	137	636	137	100	586.62	35.1	34.1
NODE_542_length_137_cov_122.433333	1	137	75	137	100	63.6642	34.6	32.9
NODE_543_length_137_cov_99.150000	1	137	82	137	100	69.8467	34.4	29.2
NODE_544_length_137_cov_53.833333	1	137	33	137	100	18.5036	33.4	9.85
NODE_545_length_136_cov_762.016949	1	136	710	136	100	633.353	35.2	50.8
NODE_546_length_135_cov_102.620690	1	135	192	135	100	149.622	33.6	32.9
NODE_547_length_135_cov_101.913793	1	135	19	135	100	11.2889	34.1	33.6
NODE_548_length_135_cov_88.775862	1	135	14	135	100	8.74815	35.8	28.6
NODE_549_length_135_cov_59.551724	1	135	139	135	100	92.5333	34.8	29.2
NODE_550_length_135_cov_32.655172	1	135	34	135	100	28.0148	35.6	37.4
NODE_551_length_135_cov_3.120690	1	135	52701	135	100	24062.3	28.5	11.5
NODE_552_length_134_cov_381.385965	1	134	624	134	100	557.127	34.6	43
NODE_553_length_134_cov_354.649123	1	134	70	134	100	45.291	34.2	22.4
NODE_554_length_134_cov_337.719298	1	134	58	134	100	44.3582	35.1	28.2
NODE_555_length_134_cov_270.614035	1	134	46	133	99.2537	31.4104	35.3	0
NODE_556_length_134_cov_54.754386	1	134	51	134	100	45.4403	34.8	35.2
NODE_557_length_134_cov_48.000000	1	134	35	134	100	29.1716	35.1	25.5
NODE_558_length_134_cov_46.543860	1	134	31	134	100	20.0448	34.8	35.5
NODE_559_length_134_cov_28.824561	1	134	61	134	100	49.0075	34.4	34
NODE_560_length_134_cov_25.649123	1	134	29	134	100	24.4179	35.2	46.8
NODE_561_length_133_cov_534.892857	1	133	384	133	100	352.053	35	40.7
NODE_562_length_133_cov_113.982143	1	133	56	133	100	51.3759	35	35.5
NODE_563_length_133_cov_52.142857	1	133	63	133	100	57.609	34.9	48.8
NODE_564_length_133_cov_40.625000	1	133	26	133	100	20.0301	35	0
NODE_565_length_132_cov_278.472727	1	132	113	132	100	93.1742	35.4	41.2
NODE_566_length_132_cov_141.145455	1	132	39	132	100	32.8258	34.7	28.9
NODE_567_length_131_cov_207.333333	1	131	78	131	100	58.8015	35.5	45.2
NODE_568_length_131_cov_150.351852	1	131	107	131	100	86.8779	34.8	25.8
NODE_569_length_131_cov_133.037037	1	131	10	128	97.7099	6.94656	34.7	36.6
NODE_570_length_131_cov_128.888889	1	131	70	131	100	59.3206	34.3	29.5
NODE_571_length_131_cov_63.796296	1	131	347	131	100	260.527	35.1	12.3
NODE_572_length_131_cov_61.259259	1	131	14	128	97.7099	9.48092	35.3	10.6
NODE_573_length_131_cov_60.388889	1	131	23	131	100	15.8931	36	26.1
NODE_574_length_131_cov_57.111111	1	131	28	131	100	24.6565	35.2	26.8
NODE_575_length_131_cov_53.777778	1	131	18	131	100	13.7328	33.8	25.3
NODE_576_length_131_cov_44.925926	1	131	47	131	100	36	34.7	31.6
NODE_577_length_131_cov_1.703704	1	131	171	131	100	157.023	33.9	17.4
NODE_578_length_130_cov_442.962264	1	130	461	130	100	415.738	34.8	43.6
NODE_579_length_129_cov_134.596154	1	129	219	129	100	191.372	35.5	16.4
NODE_580_length_129_cov_54.057692	1	129	50	129	100	46.093	35.5	50.5
NODE_581_length_129_cov_28.192308	1	129	75	129	100	59.876	34	27.3
NODE_582_length_128_cov_464.235294	1	128	117	128	100	99.6484	34.6	13.4
NODE_583_length_128_cov_279.568627	1	128	158	128	100	147.102	34.4	34.4
NODE_584_length_128_cov_197.549020	1	128	539	128	100	447.312	35.2	13.1
NODE_585_length_128_cov_162.000000	1	128	32	128	100	25.4453	33.7	40.5
NODE_586_length_128_cov_36.823529	1	128	10	114	89.0625	5.44531	31.6	6
NODE_587_length_128_cov_34.764706	1	128	112	128	100	99.7188	35	32.4
NODE_588_length_127_cov_201.100000	1	127	241	127	100	206.165	35.1	23.3
NODE_589_length_127_cov_93.020000	1	127	191	127	100	162.008	34.4	30.4
NODE_590_length_127_cov_2.440000	1	127	2	112	88.189	1.76378	36.9	31
NODE_591_length_126_cov_324.285714	1	126	301	126	100	277.016	35	43.2
NODE_592_length_126_cov_80.183673	1	126	189	126	100	167.27	35.3	25.1
NODE_593_length_125_cov_736.208333	1	125	700	125	100	602.68	34.5	42.6
NODE_594_length_125_cov_303.416667	1	125	304	125	100	273.2	35	32.7
NODE_595_length_125_cov_55.875000	1	125	18	125	100	13.12	36.2	27.6
NODE_596_length_125_cov_51.520833	1	125	29	125	100	23.304	34.8	30.5
NODE_597_length_125_cov_47.562500	1	125	139	125	100	124.352	34.8	34.7
NODE_598_length_125_cov_44.104167	1	125	13	125	100	10.56	34.2	30.5
NODE_599_length_124_cov_1565.936170	1	124	105	124	100	69.3468	34.4	2.43
NODE_600_length_123_cov_37.956522	1	123	638	123	100	579.512	33.8	26.9
NODE_601_length_122_cov_577.577778	1	122	79	122	100	61.4426	34.9	20.9
NODE_602_length_122_cov_555.533333	1	122	54	122	100	36.4754	33.4	15.3
NODE_603_length_122_cov_404.777778	1	122	1404	122	100	1292.06	35.3	35.2
NODE_604_length_122_cov_246.644444	1	122	27	122	100	19.6721	34.7	27.9
NODE_605_length_122_cov_57.000000	1	122	9	61	50	4.2377	32.7	12.2
NODE_606_length_121_cov_446.045455	1	121	58	121	100	38.438	34.5	15.3
NODE_607_length_119_cov_350.023810	1	119	53	119	100	41.4454	34.8	15.6
NODE_608_length_119_cov_280.214286	1	119	198	119	100	187.992	35.4	26.4
NODE_609_length_119_cov_274.761905	1	119	246	119	100	223.815	35.5	25.2
NODE_610_length_119_cov_266.976190	1	119	17	119	100	10.8067	36.2	11.9
NODE_611_length_119_cov_200.571429	1	119	9	113	94.958	5.88235	34.1	0
NODE_613_length_119_cov_169.214286	1	119	529	119	100	484.908	34.9	26
NODE_614_length_119_cov_147.404762	1	119	1007	119	100	938.151	35.3	30.5
NODE_615_length_119_cov_99.071429	1	119	16	119	100	9.05042	33.8	18.1
NODE_616_length_119_cov_95.809524	1	119	63	119	100	57.6975	34.5	37.1
NODE_617_length_119_cov_62.619048	1	119	9	116	97.479	6.33613	36.3	22.6
NODE_618_length_118_cov_41.195122	1	118	28	118	100	24.9915	34.3	33
NODE_619_length_118_cov_39.463415	1	118	13	118	100	10.8559	35.1	36.1
NODE_620_length_117_cov_445.900000	1	117	383	117	100	354.359	34.6	35.9
NODE_621_length_117_cov_177.425000	1	117	20	117	100	15.4872	34.8	36
NODE_622_length_117_cov_53.625000	1	117	6	111	94.8718	5.37607	35.3	0
NODE_623_length_116_cov_490.230769	1	116	20	116	100	16.1638	35	29.6
NODE_624_length_116_cov_298.461538	1	116	258	116	100	239.353	34.6	33.7
NODE_625_length_116_cov_233.974359	1	116	47	116	100	36.7672	34.6	33.5
NODE_626_length_116_cov_187.230769	1	116	11	108	93.1034	7.31897	36.5	27.1
NODE_627_length_116_cov_152.333333	1	116	16	116	100	13.2155	36	36.8
NODE_628_length_116_cov_107.025641	1	116	23	116	100	14.5172	35.1	5.96
NODE_629_length_116_cov_26.794872	1	116	35	116	100	27.6379	34.3	31.1
NODE_630_length_115_cov_90.552632	1	115	97	115	100	84.7304	34.3	35.2
NODE_631_length_115_cov_39.894737	1	115	9	115	100	5.5913	32.9	22.3
NODE_632_length_114_cov_4433.864865	1	114	125	114	100	87.7105	34.7	0.208
NODE_633_length_114_cov_235.567568	1	114	8	111	97.3684	5.26316	36.5	0
NODE_634_length_114_cov_149.945946	1	114	83	114	100	62.7632	35	16.9
NODE_635_length_114_cov_92.810811	1	114	82	114	100	74.3246	34.9	23.9
NODE_636_length_113_cov_1467.250000	1	113	38	113	100	25.8584	34.6	1.39
NODE_637_length_113_cov_347.500000	1	113	36	113	100	25.3009	34.4	3
NODE_638_length_113_cov_200.750000	1	113	172	113	100	160.54	34.3	29.8
NODE_639_length_113_cov_176.166667	1	113	44	113	100	32.0265	33.7	14.4
NODE_640_length_113_cov_151.666667	1	113	90	113	100	71.4071	34.9	9.58
NODE_641_length_113_cov_71.666667	1	113	2	76	67.2566	1.20354	31.2	0.5
NODE_642_length_113_cov_65.972222	1	113	27	113	100	16.0531	33.7	16.7
NODE_643_length_113_cov_58.222222	1	113	367	113	100	335.92	35.7	31.5
NODE_644_length_113_cov_54.861111	1	113	3	49	43.3628	1.17699	34.6	0
NODE_645_length_113_cov_54.472222	1	113	48	113	100	36.6372	35.5	7
NODE_646_length_113_cov_51.888889	1	113	10	113	100	7.53097	36.1	2.6
NODE_647_length_113_cov_46.861111	1	113	20	113	100	16.7965	35.1	1.05
NODE_648_length_113_cov_46.361111	1	113	4	92	81.4159	1.97345	33.6	0
NODE_649_length_113_cov_41.444444	1	113	2	57	50.4425	0.80531	33.8	0
NODE_650_length_113_cov_1.138889	1	113	1	45	39.823	0.39823	35.3	0
NODE_651_length_112_cov_403.800000	1	112	394	112	100	356.92	34.5	27.8
NODE_652_length_112_cov_173.714286	1	112	21	110	98.2143	14.4554	34.9	24.2
NODE_653_length_112_cov_51.514286	1	112	2	98	87.5	1.10714	28.5	24
NODE_654_length_112_cov_44.971429	1	112	6	96	85.7143	3.91071	35	16.5
NODE_655_length_111_cov_420.382353	1	111	116	111	100	71.5946	33.6	1.21
NODE_656_length_111_cov_176.941176	1	111	41	111	100	37.4234	35.5	27
NODE_657_length_111_cov_127.411765	1	111	148	111	100	129.468	34.5	25
NODE_659_length_111_cov_48.176471	1	111	48	111	100	40.8739	34.9	15.1
NODE_660_length_111_cov_38.588235	1	111	48	111	100	41.6667	34.3	27.5
NODE_661_length_111_cov_33.882353	1	111	27	111	100	23.2252	34.8	20.7
NODE_662_length_110_cov_959.666667	1	110	72	110	100	59.5091	34	32.1
NODE_663_length_110_cov_641.121212	1	110	457	110	100	418.736	34.7	25.5
NODE_664_length_110_cov_624.636364	1	110	43	110	100	32.6455	33.7	2.42
NODE_665_length_110_cov_383.151515	1	110	36	110	100	26.9364	35.1	32.6
NODE_666_length_110_cov_316.030303	1	110	267	110	100	252.773	34.8	30.5
NODE_667_length_110_cov_157.909091	1	110	4	97	88.1818	2.91818	36.7	0
NODE_668_length_110_cov_99.757576	1	110	47	110	100	40.9364	34.6	29.4
NODE_669_length_110_cov_89.181818	1	110	56	110	100	55.0727	35.2	39.3
NODE_670_length_110_cov_54.333333	1	110	31	110	100	26.3636	34.2	15.1
NODE_671_length_110_cov_40.878788	1	110	4	89	80.9091	2.79091	34.8	25
NODE_672_length_109_cov_147.625000	1	109	19	109	100	14.7064	34.3	25.7
NODE_673_length_109_cov_47.375000	1	109	68	109	100	53.844	34.8	16.4
NODE_674_length_108_cov_419.806452	1	108	73	108	100	41.7315	34	2.36
NODE_675_length_108_cov_277.483871	1	108	100	108	100	93.0185	35.2	24.1
NODE_676_length_108_cov_142.645161	1	108	39	108	100	36.8611	34.8	29.4
NODE_677_length_107_cov_670.266667	1	107	12	102	95.3271	7.23364	35.8	0.833
NODE_678_length_107_cov_546.900000	1	107	9	107	100	5.60748	33.2	0
NODE_679_length_107_cov_330.433333	1	107	19	107	100	14.5888	34.9	20.1
NODE_680_length_107_cov_224.433333	1	107	13	107	100	9.81308	35.6	28.5
NODE_681_length_107_cov_200.033333	1	107	13	107	100	10.9252	36.1	10.6
NODE_682_length_107_cov_176.233333	1	107	3	86	80.3738	2.14953	29.5	6.67
NODE_683_length_107_cov_140.100000	1	107	94	107	100	82.6542	34.9	23.6
NODE_685_length_107_cov_117.300000	1	107	6	88	82.243	3.25234	34.9	8.33
NODE_686_length_107_cov_63.000000	1	107	117	107	100	90.4486	34.7	12.2
NODE_687_length_107_cov_32.700000	1	107	11	101	94.3925	6.57944	35.4	24.4
NODE_688_length_107_cov_2.500000	1	107	1	67	62.6168	0.626168	29.5	0
NODE_689_length_106_cov_1968.137931	1	106	1155	106	100	1109.25	35.1	33.2
NODE_690_length_106_cov_713.413793	1	106	344	106	100	325.255	34.4	24.5
NODE_691_length_106_cov_215.586207	1	106	97	106	100	76.9528	34.9	22.7
NODE_692_length_106_cov_160.689655	1	106	95	106	100	90.7547	34.9	21.3
NODE_693_length_106_cov_58.689655	1	106	38	106	100	35.5	34.5	31
NODE_694_length_105_cov_1350.178571	1	105	150	105	100	126.819	34	3.45
NODE_695_length_105_cov_980.928571	1	105	18	103	98.0952	12.8667	35.6	0
