#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_347_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_348_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_349_length_231_cov_0.961039	1	231	2	231	100	1.30736	34.9	60
NODE_350_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.1	60
NODE_351_length_231_cov_0.961039	1	231	2	231	100	1.30736	36.4	60
NODE_352_length_230_cov_50.562092	1	230	66	230	100	41.5783	35.7	40.4
NODE_353_length_230_cov_2.901961	1	230	6	230	100	3.93913	36	60
NODE_354_length_230_cov_0.967320	1	230	2	230	100	1.31304	34.9	60
NODE_355_length_230_cov_0.967320	1	230	2	230	100	1.31304	35.7	60
NODE_356_length_230_cov_0.856209	1	230	4	230	100	1.8913	36.4	60
NODE_357_length_230_cov_0.830065	1	230	2	230	100	1.31304	34.2	60
NODE_358_length_230_cov_0.790850	1	230	2	230	100	1.31304	35.1	60
NODE_359_length_230_cov_0.633987	1	230	6	230	100	2.11304	35.9	41.7
NODE_360_length_229_cov_1.947368	1	229	4	229	100	2.63755	36.4	60
NODE_361_length_229_cov_0.973684	1	229	2	229	100	1.31878	35.8	60
NODE_362_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.1	60
NODE_363_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.7	60
NODE_364_length_229_cov_0.973684	1	229	2	229	100	1.31878	36.6	60
NODE_365_length_229_cov_0.973684	1	229	2	229	100	1.31878	34.4	60
NODE_366_length_226_cov_56.234899	1	226	37	225	99.5575	23.7257	35.6	41.1
NODE_367_length_224_cov_328.646259	1	224	513	224	100	326.411	35.2	49.3
NODE_368_length_220_cov_61.258741	1	220	136	220	100	82.7773	34.8	48.5
NODE_369_length_220_cov_38.552448	1	220	51	220	100	32.9	35.2	39.7
NODE_370_length_219_cov_226.169014	1	219	456	219	100	285.557	34.7	47.6
NODE_371_length_214_cov_23.649635	1	214	52	214	100	33.1542	34.5	49.6
NODE_372_length_213_cov_46.220588	1	213	96	213	100	61.2207	34.8	51.3
NODE_373_length_212_cov_28.770370	1	212	41	212	100	26.967	34.3	54.8
NODE_374_length_211_cov_65.432836	1	211	178	211	100	120.275	34.7	47.2
NODE_375_length_209_cov_282.537879	1	209	373	209	100	248.622	35.1	37.8
NODE_376_length_209_cov_168.151515	1	209	23452	209	100	15489.6	32.3	36.1
NODE_377_length_209_cov_52.977273	1	209	103	209	100	68.1675	35.3	53.2
NODE_378_length_208_cov_29.992366	1	208	75	208	100	46.5913	34.9	44.7
NODE_379_length_206_cov_27.472868	1	206	11	186	90.2913	7.49029	35.2	48.9
NODE_380_length_205_cov_66.375000	1	205	116	205	100	78.7756	35.5	58.1
NODE_381_length_203_cov_104.515873	1	203	130	203	100	89.335	35.2	40.4
NODE_382_length_198_cov_59.520661	1	198	123	198	100	82.0101	35.1	48.2
NODE_383_length_197_cov_74.633333	1	197	192	197	100	136.898	34.3	38.9
NODE_384_length_196_cov_377.445378	1	196	415	196	100	297.73	35.1	39.3
NODE_385_length_194_cov_37.957265	1	194	62	194	100	44.2938	34.9	47.2
NODE_386_length_194_cov_37.521368	1	194	62	194	100	43.6598	35.6	44.9
NODE_387_length_193_cov_44.715517	1	193	75	193	100	53.4508	34.9	45.5
NODE_388_length_193_cov_27.241379	1	193	46	193	100	33.3834	35.3	44.9
NODE_389_length_191_cov_55.008772	1	191	56	191	100	41.712	34.8	54.2
NODE_390_length_190_cov_110.044248	1	190	154	190	100	112.905	34.9	42.2
NODE_391_length_190_cov_41.902655	1	190	240	190	100	108.963	34.9	17.7
NODE_392_length_189_cov_46.723214	1	189	74	189	100	54.5926	34.7	51.1
NODE_393_length_188_cov_38.063063	1	188	107	188	100	73.6489	34.2	41.8
NODE_394_length_185_cov_73.787037	1	185	122	185	100	88.8973	33.9	54
NODE_395_length_182_cov_34.600000	1	182	168	182	100	94.7088	35	29.1
NODE_396_length_181_cov_129.086538	1	181	274	181	100	196.602	34.8	51.8
NODE_397_length_179_cov_299.431373	1	179	559	179	100	420.939	34.7	48.8
NODE_398_length_179_cov_58.235294	1	179	83	179	100	62.9721	35.3	55.2
NODE_399_length_178_cov_54.158416	1	178	64	178	100	48.6685	35	51
NODE_400_length_176_cov_356.949495	1	176	480	176	100	371.659	35	48.1
NODE_401_length_176_cov_286.454545	1	176	336	176	100	256.284	34.8	47.7
NODE_402_length_172_cov_56.442105	1	172	92	172	100	68.0174	34.9	46.2
NODE_403_length_169_cov_184.619565	1	169	261	169	100	204.219	35.1	49.9
NODE_404_length_167_cov_2944.155556	1	167	5128	167	100	4285.77	34.7	44.3
NODE_405_length_167_cov_786.877778	1	167	1977	167	100	1587.99	34.7	37.4
NODE_406_length_165_cov_572.840909	1	165	369	165	100	302.212	35.4	39.1
NODE_407_length_164_cov_41.965517	1	164	50	164	100	39.9634	34.2	45.1
NODE_408_length_164_cov_31.574713	1	164	51	164	100	44.1463	34	51
NODE_409_length_162_cov_121.552941	1	162	2131	162	100	1669.3	34.7	38.1
NODE_410_length_162_cov_39.200000	1	162	58	162	100	41.9444	34.7	42.1
NODE_411_length_161_cov_65.488095	1	161	89	161	100	72.7826	35.5	52.6
NODE_412_length_160_cov_187.060241	1	160	15	160	100	10.2688	36	18.3
NODE_413_length_160_cov_99.493976	1	160	120	160	100	98.4125	35	43.7
NODE_414_length_159_cov_156.085366	1	159	276	159	100	217.428	34.2	44.9
NODE_415_length_158_cov_371.098765	1	158	243	158	100	204.487	34.5	43.5
NODE_416_length_158_cov_61.283951	1	158	66	158	100	56.1962	34.7	36.7
NODE_417_length_156_cov_55.405063	1	156	42	156	100	36.2179	35.2	37.7
NODE_418_length_155_cov_372.923077	1	155	422	155	100	359.51	35	30.3
NODE_419_length_155_cov_370.884615	1	155	421	155	100	357.555	34.8	29.2
NODE_420_length_155_cov_308.346154	1	155	77	155	100	25.7677	35.1	41.5
NODE_421_length_155_cov_287.858974	1	155	149	155	100	126.265	35.4	23.9
NODE_422_length_155_cov_260.807692	1	155	32	155	100	26.6387	34.4	12.4
NODE_423_length_155_cov_240.730769	1	155	135	155	100	114.284	35.2	24.8
NODE_424_length_155_cov_234.666667	1	155	10	155	100	6.2	33.8	0.2
NODE_425_length_155_cov_110.974359	1	155	1749	155	100	1099.2	27.4	19
NODE_426_length_155_cov_99.807692	1	155	226	155	100	176.503	34.2	23.8
NODE_427_length_155_cov_86.538462	1	155	102	155	100	88.6194	35.4	27.3
NODE_428_length_155_cov_60.641026	1	155	16	148	95.4839	13.8581	36.5	0
NODE_429_length_155_cov_51.307692	1	155	1	74	47.7419	0.477419	36.5	0
NODE_430_length_155_cov_47.205128	1	155	19	155	100	16.4516	33.9	0
NODE_431_length_155_cov_46.846154	1	155	6	155	100	5.27097	35.9	0
NODE_432_length_155_cov_45.935897	1	155	178	155	100	146.084	34.5	33.8
NODE_433_length_155_cov_45.551282	1	155	153	155	100	121.11	34.3	27.3
NODE_434_length_155_cov_45.384615	1	155	5	155	100	4.83226	35.6	0
NODE_435_length_155_cov_44.846154	1	155	608	155	100	538.206	34.6	37.2
NODE_438_length_155_cov_40.653846	1	155	17	155	100	14.5613	35.3	19.9
NODE_439_length_155_cov_40.410256	1	155	46	155	100	38.9032	35.8	33.8
NODE_440_length_155_cov_40.384615	1	155	78	155	100	64.129	34.5	39.8
NODE_441_length_155_cov_39.692308	1	155	295	155	100	259.845	34.8	27.6
NODE_442_length_155_cov_39.038462	1	155	5	152	98.0645	4.13548	35.9	22.6
NODE_443_length_155_cov_38.641026	1	155	121	155	100	99.8839	34.2	36.5
NODE_444_length_155_cov_37.910256	1	155	13	155	100	9.67097	34.8	33.1
NODE_445_length_155_cov_37.602564	1	155	5	155	100	4.67097	33	12.4
NODE_446_length_155_cov_37.358974	1	155	5	155	100	4.17419	35.1	22.8
NODE_447_length_155_cov_37.000000	1	155	22	155	100	18.2839	35.4	11.6
NODE_449_length_155_cov_34.653846	1	155	16	155	100	13.6774	36.1	22.4
NODE_450_length_155_cov_33.769231	1	155	2	151	97.4194	1.85161	30.3	12.5
NODE_451_length_155_cov_32.923077	1	155	198	155	100	178.729	34.8	25.4
NODE_452_length_155_cov_32.923077	1	155	2	147	94.8387	1.89032	34	15
NODE_454_length_155_cov_30.153846	1	155	2	151	97.4194	1.49032	35.7	9.5
NODE_455_length_155_cov_30.051282	1	155	32	155	100	27.6581	36	25.1
NODE_457_length_155_cov_28.115385	1	155	95	155	100	65.2452	31.2	6.65
NODE_458_length_155_cov_27.217949	1	155	12	155	100	10.1935	35.9	20.8
NODE_460_length_155_cov_26.858974	1	155	1314	155	100	1009.08	24.7	2.99
NODE_461_length_155_cov_26.756410	1	155	15	155	100	12.4645	35.1	14.1
NODE_462_length_154_cov_249.233766	1	154	33	154	100	28.8442	34.4	26
NODE_463_length_154_cov_213.805195	1	154	396	154	100	308.909	34.3	42.5
NODE_464_length_154_cov_35.233766	1	154	33	154	100	27.8961	35.2	49.5
NODE_465_length_154_cov_26.103896	1	154	4884	154	100	4331.31	28.4	32.6
NODE_466_length_154_cov_22.480519	1	154	4218	154	100	3859.71	27.1	14.5
NODE_467_length_153_cov_30.250000	1	153	28	153	100	13.0327	30.2	6.11
NODE_468_length_153_cov_24.618421	1	153	35	153	100	25.6601	34.6	42.6
NODE_469_length_152_cov_387.280000	1	152	1735	152	100	1351.36	34.8	36.1
NODE_470_length_152_cov_60.240000	1	152	81	152	100	61.2105	32.1	14.3
NODE_471_length_152_cov_45.000000	1	152	53	152	100	43.6184	34.9	45.4
NODE_472_length_152_cov_33.426667	1	152	32	152	100	27.5789	33.8	57.5
NODE_473_length_151_cov_49.013514	1	151	69	151	100	56.2517	34.6	48.9
NODE_474_length_151_cov_39.432432	1	151	10	151	100	9.37748	35.7	40.4
NODE_475_length_151_cov_39.067568	1	151	255	151	100	190.285	34.3	24.8
NODE_476_length_151_cov_2.027027	1	151	10	151	100	4.43709	36.2	23.8
NODE_477_length_150_cov_56.958904	1	150	46	150	100	22.1867	33.7	16.1
NODE_478_length_150_cov_49.575342	1	150	703	150	100	547.4	25.2	8.45
NODE_479_length_150_cov_24.821918	1	150	627	150	100	482.893	25.6	16
NODE_480_length_149_cov_463.819444	1	149	721	149	100	585.47	34.2	45
NODE_481_length_149_cov_449.055556	1	149	381	149	100	331.584	34.9	29.6
NODE_482_length_149_cov_401.236111	1	149	28	149	100	20.0336	33.2	21
NODE_483_length_149_cov_113.097222	1	149	73	149	100	63.7785	33.9	23.4
NODE_484_length_149_cov_76.569444	1	149	207	149	100	185.758	34.6	33.1
NODE_485_length_149_cov_51.875000	1	149	1388	149	100	1045.95	26.9	15.5
NODE_486_length_149_cov_38.208333	1	149	33	149	100	30.0604	35	7.55
NODE_487_length_148_cov_239.788732	1	148	212	148	100	186.176	35.2	28.2
NODE_488_length_148_cov_48.887324	1	148	65	148	100	58.9257	34	46.6
NODE_489_length_147_cov_2431.100000	1	147	3675	147	100	2971.07	34.7	42.2
NODE_490_length_147_cov_53.757143	1	147	60	147	100	52.6259	35.1	45.7
NODE_491_length_146_cov_2186.623188	1	146	2603	146	100	2382.05	35.2	46.6
NODE_492_length_146_cov_335.275362	1	146	438	146	100	358.87	34.9	34.2
NODE_493_length_146_cov_72.985507	1	146	1067	146	100	771.342	25.2	3.4
NODE_494_length_146_cov_56.101449	1	146	538	146	100	490.301	34.5	38.1
NODE_495_length_146_cov_51.130435	1	146	10	146	100	5.49315	33.8	6.1
NODE_496_length_146_cov_30.000000	1	146	75	146	100	66.9384	34	30.6
NODE_497_length_145_cov_142.808824	1	145	4	130	89.6552	1.75862	35.2	0
NODE_498_length_145_cov_42.235294	1	145	44	145	100	39.069	34.4	51.8
NODE_499_length_145_cov_37.970588	1	145	230	145	100	113.31	35.2	12.3
NODE_500_length_144_cov_281.686567	1	144	31	144	100	16.1597	32.2	1.87
NODE_501_length_144_cov_192.910448	1	144	165	144	100	148.132	35.2	54.5
NODE_502_length_144_cov_82.044776	1	144	113	144	100	97.0556	33	25.9
NODE_503_length_144_cov_1.462687	1	144	3	139	96.5278	2.125	35.4	60
NODE_504_length_143_cov_172.666667	1	143	149	143	100	133.916	35.4	52.7
NODE_505_length_143_cov_61.121212	1	143	57	143	100	51.1469	35.5	48.3
NODE_506_length_143_cov_60.939394	1	143	34	143	100	30.6923	34.5	21.8
NODE_507_length_143_cov_50.575758	1	143	80	143	100	66.4965	33.8	22.6
NODE_508_length_143_cov_48.378788	1	143	79	143	100	61.6084	34.6	9.96
NODE_509_length_143_cov_39.939394	1	143	67	143	100	52.2168	34	15.1
NODE_510_length_143_cov_39.772727	1	143	1369	143	100	1211.97	34.5	21.1
NODE_511_length_143_cov_31.060606	1	143	79	143	100	69.6294	34.3	19.7
NODE_512_length_142_cov_188.353846	1	142	202	142	100	177.451	33.4	26.4
NODE_513_length_142_cov_40.507692	1	142	22	142	100	16.2324	32.2	12.5
NODE_514_length_141_cov_120.375000	1	141	153	141	100	133.624	33.5	19.6
NODE_515_length_141_cov_60.875000	1	141	82	141	100	66.3759	32.8	17.8
NODE_516_length_141_cov_43.671875	1	141	48	141	100	39.6454	35.2	39.9
NODE_517_length_140_cov_171.460317	1	140	322	140	100	301.314	34.8	36.2
NODE_518_length_140_cov_90.809524	1	140	65	140	100	59.0929	34.8	29.5
NODE_519_length_140_cov_49.444444	1	140	57	140	100	50.0071	35.2	45.2
NODE_520_length_140_cov_44.476190	1	140	1	43	30.7143	0.307143	21.3	7
NODE_521_length_140_cov_40.730159	1	140	4	130	92.8571	2.22857	28.7	0.25
NODE_522_length_140_cov_37.412698	1	140	23	140	100	20.8571	34.7	46
NODE_523_length_140_cov_31.285714	1	140	2	140	100	1.98571	36.6	27
NODE_524_length_139_cov_54.693548	1	139	27	139	100	21.1655	34.6	21.6
NODE_525_length_138_cov_105.262295	1	138	579	138	100	521.543	34.7	35.5
NODE_526_length_138_cov_104.557377	1	138	466	138	100	271.159	24.8	1.45
NODE_527_length_138_cov_102.737705	1	138	115	138	100	101.63	34.7	39.9
NODE_528_length_137_cov_110.900000	1	137	52	137	100	46.635	33.4	23.6
NODE_529_length_137_cov_110.083333	1	137	134	137	100	127.693	34.8	27.7
NODE_530_length_137_cov_107.683333	1	137	50	137	100	44.0511	34.1	12.4
NODE_531_length_137_cov_48.900000	1	137	4	137	100	3.0146	34	3.25
NODE_532_length_136_cov_440.830508	1	136	387	136	100	347	35.2	51.2
NODE_533_length_135_cov_77.948276	1	135	5	109	80.7407	2.38519	34.9	7.4
NODE_534_length_135_cov_76.379310	1	135	4	131	97.037	2.23704	33.1	24.2
NODE_535_length_135_cov_74.482759	1	135	58	135	100	41.0667	33.9	17.8
NODE_536_length_135_cov_52.844828	1	135	103	135	100	79.237	34.7	31.6
NODE_537_length_134_cov_329.614035	1	134	522	134	100	479.343	34.5	39
NODE_538_length_134_cov_292.929825	1	134	12	134	100	7.20149	30.8	10.1
NODE_539_length_134_cov_268.438596	1	134	15	134	100	11.2015	31.5	7.2
NODE_540_length_134_cov_226.894737	1	134	12	131	97.7612	8.75373	32.8	0
NODE_541_length_134_cov_36.263158	1	134	71	134	100	66.5	35.1	37.8
NODE_542_length_134_cov_35.438596	1	134	6	131	97.7612	3.41791	28.8	0.833
NODE_543_length_134_cov_22.228070	1	134	37	134	100	29.1716	33.8	32.8
NODE_544_length_133_cov_413.857143	1	133	411	133	100	379.226	34.9	39.4
NODE_545_length_133_cov_90.142857	1	133	33	133	100	31.7368	35.3	18.9
NODE_546_length_133_cov_44.285714	1	133	52	133	100	47.1203	34.7	47
NODE_547_length_133_cov_38.821429	1	133	16	133	100	9.69925	35	0
NODE_548_length_133_cov_24.142857	1	133	426	133	100	267.241	25	6.83
NODE_549_length_132_cov_239.709091	1	132	34	132	100	30.7727	34.9	28.6
NODE_550_length_132_cov_108.781818	1	132	23	132	100	18.9394	33.3	11.3
NODE_551_length_131_cov_162.314815	1	131	9	131	100	5.9771	31.6	20.8
NODE_552_length_131_cov_126.481481	1	131	69	131	100	59.5725	34.2	20.3
NODE_553_length_131_cov_111.481481	1	131	9	107	81.6794	3.8855	34.5	0
NODE_554_length_131_cov_104.851852	1	131	24	131	100	21.1374	33.2	10.8
NODE_555_length_131_cov_59.629630	1	131	8	128	97.7099	6.53435	34	8.5
NODE_556_length_131_cov_52.666667	1	131	9	131	100	6.82443	33.3	10
NODE_557_length_131_cov_48.648148	1	131	84	131	100	52.1527	32.4	5.21
NODE_558_length_131_cov_45.518519	1	131	34	131	100	31.1756	34.9	11.2
NODE_559_length_131_cov_36.203704	1	131	81	131	100	75.3206	34.8	35.3
NODE_560_length_130_cov_383.924528	1	130	337	130	100	317.846	34.8	40.6
NODE_561_length_130_cov_31.547170	1	130	17	130	100	14.0308	34.2	42.6
NODE_562_length_129_cov_44.903846	1	129	36	129	100	33.7752	35.1	48.4
NODE_563_length_129_cov_23.442308	1	129	104	129	100	83.5194	34.3	13.2
NODE_564_length_128_cov_379.215686	1	128	47	128	100	37.2812	33.4	11.3
NODE_565_length_128_cov_234.176471	1	128	100	128	100	94.9453	33.9	25.6
NODE_566_length_128_cov_153.784314	1	128	102	128	100	88.9531	33.2	6.89
NODE_567_length_128_cov_140.823529	1	128	1	53	41.4062	0.414062	37	0
NODE_568_length_128_cov_35.058824	1	128	1	111	86.7188	0.867188	25.5	0
NODE_569_length_128_cov_28.000000	1	128	37	128	100	29.2422	33.1	18.2
NODE_570_length_127_cov_85.700000	1	127	159	127	100	137.315	34.2	35.1
NODE_571_length_126_cov_426.469388	1	126	183	126	100	89.8254	24.3	0.809
NODE_572_length_126_cov_67.816327	1	126	3	113	89.6825	1.90476	34.3	17
NODE_573_length_125_cov_254.479167	1	125	202	125	100	194.736	34.8	28.8
NODE_574_length_125_cov_116.750000	1	125	32	125	100	27.096	34.7	23.4
NODE_575_length_125_cov_46.666667	1	125	8	122	97.6	4.384	32.8	12.1
NODE_576_length_125_cov_41.000000	1	125	4	125	100	3.872	35.4	31.2
NODE_577_length_125_cov_39.541667	1	125	53	125	100	47.984	34.5	26.4
NODE_578_length_124_cov_1271.893617	1	124	37	124	100	22.8145	31.8	4.92
NODE_579_length_124_cov_78.170213	1	124	83	124	100	74.4274	34.3	38.8
NODE_580_length_124_cov_27.702128	1	124	272	124	100	168.911	24	3.1
NODE_581_length_124_cov_1.425532	1	124	7	124	100	5.28226	34.3	31.9
NODE_582_length_123_cov_37.260870	1	123	32	123	100	21.5528	34.1	4.62
NODE_583_length_122_cov_470.755556	1	122	13	122	100	8.82787	32.5	10.7
NODE_584_length_122_cov_457.577778	1	122	19	122	100	10.2295	33.8	2.42
NODE_585_length_122_cov_319.577778	1	122	433	122	100	406.238	34.1	23.2
NODE_586_length_122_cov_210.311111	1	122	16	122	100	10.6311	30.5	3.69
NODE_588_length_121_cov_360.568182	1	121	10	121	100	7.15702	33	15.3
NODE_589_length_120_cov_77.790698	1	120	9	120	100	7.89167	33	24.9
NODE_590_length_119_cov_276.452381	1	119	10	119	100	6.43697	31.2	7.1
NODE_591_length_119_cov_252.619048	1	119	174	119	100	165.655	35.3	22.9
NODE_592_length_119_cov_249.523810	1	119	184	119	100	174.479	35.5	21.3
NODE_593_length_119_cov_165.642857	1	119	2	103	86.5546	1.17647	28.3	0
NODE_594_length_119_cov_125.571429	1	119	431	119	100	405.857	34.6	19.2
NODE_595_length_119_cov_79.904762	1	119	62	119	100	57.3445	34.4	43
NODE_596_length_119_cov_79.690476	1	119	1	77	64.7059	0.647059	24.5	20
NODE_597_length_119_cov_52.166667	1	119	3	117	98.3193	1.82353	34.8	4
NODE_598_length_119_cov_46.142857	1	119	86	119	100	62.7899	32.5	18.4
NODE_599_length_119_cov_22.952381	1	119	9	96	80.6723	3.79832	32.2	2.89
NODE_600_length_118_cov_126.024390	1	118	140	118	100	68.9746	24.6	0.0429
NODE_601_length_118_cov_30.804878	1	118	12	118	100	10.339	35.5	25.8
NODE_602_length_117_cov_378.775000	1	117	360	117	100	334.137	34.4	31.4
NODE_603_length_117_cov_151.000000	1	117	12	105	89.7436	8.5641	33.1	12.8
NODE_604_length_117_cov_50.375000	1	117	4	115	98.2906	2.86325	32.8	0
NODE_605_length_116_cov_386.333333	1	116	6	114	98.2759	4.40517	32.4	11.8
NODE_606_length_116_cov_344.769231	1	116	1	84	72.4138	0.724138	36.4	0
NODE_607_length_116_cov_263.871795	1	116	175	116	100	164.241	34.2	27.5
NODE_608_length_116_cov_189.128205	1	116	9	113	97.4138	7.56897	34	37.2
NODE_610_length_116_cov_119.025641	1	116	9	116	100	7.5431	33.2	38.2
NODE_611_length_116_cov_87.923077	1	116	8	116	100	5.96552	33.7	6.25
NODE_612_length_115_cov_36.789474	1	115	29	115	100	17.5043	34	14.2
NODE_613_length_114_cov_214.729730	1	114	4	83	72.807	1.75439	34.6	0
NODE_614_length_114_cov_141.297297	1	114	32	114	100	21.6579	33.9	5.88
NODE_615_length_114_cov_85.000000	1	114	4	114	100	2.80702	30.4	0
NODE_616_length_114_cov_82.918919	1	114	13	61	53.5088	5	34.5	0
NODE_617_length_113_cov_3745.527778	1	113	17	113	100	10.4956	31.5	0.765
NODE_618_length_113_cov_1270.194444	1	113	20	100	88.4956	13.9292	33.5	1.3
NODE_619_length_113_cov_304.861111	1	113	1	36	31.8584	0.318584	37	0
NODE_620_length_113_cov_180.333333	1	113	7	108	95.5752	5.28319	33.9	1.43
NODE_621_length_113_cov_165.000000	1	113	144	113	100	135.788	34.6	21.5
NODE_622_length_113_cov_138.527778	1	113	51	113	100	40.0088	34.6	5.49
NODE_623_length_113_cov_134.166667	1	113	17	113	100	14.2566	32.9	16.4
NODE_624_length_113_cov_117.361111	1	113	118	113	100	98.7876	33.6	19.1
NODE_625_length_113_cov_68.805556	1	113	12	113	100	8.9646	31.8	9.75
NODE_627_length_113_cov_60.444444	1	113	5	100	88.4956	3.36283	31.9	8
NODE_628_length_113_cov_50.444444	1	113	6	113	100	5.69027	32	1.67
NODE_629_length_113_cov_49.472222	1	113	15	109	96.4602	8.41593	36.2	31.1
NODE_630_length_113_cov_47.305556	1	113	2	103	91.1504	0.911504	29.4	0
NODE_631_length_113_cov_46.194444	1	113	3	110	97.3451	2.73451	36.1	36.7
NODE_632_length_113_cov_44.055556	1	113	11	86	76.1062	5.76106	33.6	8.36
NODE_633_length_113_cov_41.111111	1	113	4	80	70.7965	2.40708	30.6	0
NODE_634_length_113_cov_38.027778	1	113	10	113	100	9.0885	33.7	7.8
NODE_635_length_113_cov_35.388889	1	113	70	113	100	55.4956	34.1	15.8
NODE_636_length_113_cov_34.277778	1	113	1	113	100	1	33.5	6
NODE_637_length_113_cov_33.583333	1	113	65	113	100	57.3186	34	13.8
NODE_638_length_113_cov_33.555556	1	113	7	106	93.8053	3.55752	34.3	0.857
NODE_640_length_112_cov_3083.828571	1	112	117	112	100	85.0268	32.7	26.1
NODE_641_length_112_cov_345.171429	1	112	321	112	100	280.134	34.3	19.8
NODE_642_length_112_cov_260.485714	1	112	191	112	100	180.705	34.7	22.1
NODE_643_length_112_cov_50.285714	1	112	2	105	93.75	1.39286	24.4	21
NODE_644_length_112_cov_38.142857	1	112	1	76	67.8571	0.678571	27.5	0
NODE_645_length_111_cov_153.764706	1	111	8	111	100	4.64865	33.7	7.12
NODE_646_length_111_cov_101.176471	1	111	110	111	100	93.6306	34.5	10.7
NODE_647_length_111_cov_73.352941	1	111	119	111	100	58.8468	24.3	0.0756
NODE_648_length_111_cov_49.764706	1	111	2	88	79.2793	1.42342	33.5	18
NODE_649_length_111_cov_39.735294	1	111	80	111	100	71.7477	34.4	12.2
NODE_650_length_111_cov_33.352941	1	111	46	111	100	30.5045	35.7	14.5
NODE_651_length_111_cov_32.941176	1	111	65	111	100	54.7928	34.4	10.1
NODE_652_length_111_cov_25.852941	1	111	57	111	100	46.8468	33.7	15.6
NODE_653_length_110_cov_1288.060606	1	110	57	110	100	51.0636	34.8	0
NODE_654_length_110_cov_798.454545	1	110	18	110	100	14.9182	32.6	1.06
NODE_655_length_110_cov_546.727273	1	110	517	110	100	481.773	34.6	21.9
NODE_656_length_110_cov_518.242424	1	110	17	110	100	12.0455	31.8	4.53
NODE_657_length_110_cov_302.606061	1	110	3	109	99.0909	2.7	36.7	3.67
NODE_658_length_110_cov_260.393939	1	110	5	90	81.8182	2.49091	32.9	1.2
NODE_659_length_110_cov_238.787879	1	110	28	110	100	26.3273	34.7	18.2
NODE_660_length_110_cov_131.909091	1	110	10	110	100	9.3	33.9	15.8
NODE_661_length_110_cov_84.363636	1	110	8	110	100	6.46364	32.3	17.4
NODE_662_length_110_cov_71.181818	1	110	51	110	100	49.9364	34.9	29
NODE_663_length_110_cov_50.818182	1	110	1	107	97.2727	0.972727	30.3	55
NODE_664_length_110_cov_48.242424	1	110	12	110	100	8.85455	31	2.67
NODE_665_length_110_cov_35.333333	1	110	10	110	100	7.94545	33.7	8.8
NODE_666_length_109_cov_121.187500	1	109	7	109	100	5.84404	34.2	19.6
NODE_667_length_109_cov_43.843750	1	109	5	109	100	4.08257	33	2
NODE_668_length_108_cov_230.161290	1	108	73	108	100	67.463	34.9	15.7
NODE_669_length_108_cov_129.483871	1	108	3	108	100	2.51852	31.8	14.3
NODE_670_length_107_cov_524.933333	1	107	5	78	72.8972	2.86916	35.3	0
NODE_671_length_107_cov_472.166667	1	107	345	107	100	217.308	27.6	0.0435
NODE_672_length_107_cov_437.200000	1	107	8	105	98.1308	4.71963	31.5	0
NODE_673_length_107_cov_243.300000	1	107	1	38	35.514	0.35514	37	0
NODE_674_length_107_cov_172.466667	1	107	5	107	100	3.3271	34	0
NODE_675_length_107_cov_157.266667	1	107	7	107	100	6.11215	34.1	3.43
NODE_676_length_107_cov_156.933333	1	107	1	91	85.0467	0.850467	36.9	0
NODE_677_length_107_cov_148.700000	1	107	7	107	100	3.68224	34.7	11
NODE_678_length_107_cov_112.933333	1	107	101	107	100	83.243	34.7	16.6
NODE_680_length_107_cov_67.800000	1	107	2	83	77.5701	1.30841	28.4	50
NODE_681_length_107_cov_59.300000	1	107	103	107	100	80.0561	34.3	11.7
NODE_682_length_107_cov_47.733333	1	107	94	107	100	46.9439	25	0
NODE_683_length_107_cov_29.166667	1	107	2	77	71.9626	1.08411	31.7	0
NODE_684_length_107_cov_22.633333	1	107	51	107	100	39	32.9	6.39
NODE_686_length_106_cov_2146.689655	1	106	1041	106	100	899.245	34.7	10.1
NODE_687_length_106_cov_1568.000000	1	106	695	106	100	679.651	34.8	24.1
NODE_688_length_106_cov_204.655172	1	106	2	95	89.6226	1.34906	26.7	29
NODE_689_length_106_cov_191.724138	1	106	32	106	100	11.5943	34.5	34.8
NODE_690_length_106_cov_46.551724	1	106	8	106	100	7.64151	32.6	7.25
NODE_692_length_104_cov_2362.148148	1	104	839	104	100	810.327	34.5	18.1
NODE_693_length_104_cov_286.074074	1	104	9	104	100	5.375	32.7	1
NODE_694_length_104_cov_283.111111	1	104	104	104	100	99.1154	34.6	24.6
NODE_695_length_104_cov_267.111111	1	104	1	41	39.4231	0.394231	31.1	0
NODE_696_length_104_cov_263.074074	1	104	5	104	100	3.66346	32.9	21.4
NODE_697_length_104_cov_209.777778	1	104	11	104	100	5.16346	33.2	23.6
NODE_698_length_104_cov_134.444444	1	104	2	96	92.3077	1.60577	28.5	50
NODE_699_length_104_cov_101.259259	1	104	2	76	73.0769	1.42308	30	0
NODE_700_length_104_cov_94.888889	1	104	54	104	100	51.7404	34.3	15.6
NODE_701_length_104_cov_91.407407	1	104	2	95	91.3462	1.76923	35.4	0
NODE_702_length_104_cov_78.629630	1	104	15	104	100	9.15385	33.8	5.67
